combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases,github_url,github_api_url,github_owner,github_repo
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-17485,CRITICAL,2.0.0-RC1,2.6.7.5,2.8.0.rc1,2.17.2,1329638721000,1624334058000,1465272456000,2018-10-18T17:42:48Z,True,-74612112000,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-7489,CRITICAL,2.0.0-RC1,2.6.7.4,2.7.0-rc1,2.17.2,1329638721000,1603594117000,1448573771000,2018-10-16T17:45:18Z,True,-91138147000,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14439,HIGH,2.0.0-RC1,2.9.9.1,2.7.0-rc1,2.17.2,1329638721000,1562114042000,1448573771000,2019-08-01T19:18:06Z,True,-116113315000,GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10650,HIGH,2.0.0-RC1,2.6.7.5,2.10.0.pr1,2.17.2,1329638721000,1624334058000,1563509933000,2022-07-15T19:41:47Z,True,-94404174000,GHSA-rpr3-cw39-3pxh,CVE-2020-10650,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-9vjr-qmvr-wg48,HIGH,2.0.0-RC1,2.12.7,2.13.0-rc1,2.17.2,1329638721000,1653587147000,1626224661000,2022-10-03T00:00:31Z,True,-38530570000,GHSA-rgv9-q543-rqg4,"CGA-9vjr-qmvr-wg48, CVE-2022-42004",http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-7525,CRITICAL,2.0.0-RC1,2.8.8.1,2.7.0-rc1,2.17.2,1329638721000,1492616134000,1448573771000,2018-10-16T17:21:35Z,True,-91136724000,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14892,HIGH,2.0.0-RC1,2.7.9.7,2.7.0-rc1,2.17.2,1329638721000,1583862230000,1448573771000,2020-05-15T18:58:58Z,True,-140995367000,GHSA-cf6r-3wgc-h863,CVE-2019-14892,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14379,CRITICAL,2.0.0-RC1,2.6.7.5,2.8.0.rc1,2.17.2,1329638721000,1624334058000,1465272456000,2019-08-01T19:18:00Z,True,-99414624000,GHSA-6fpp-rgj9-8rwc,CVE-2019-14379,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-17267,CRITICAL,2.0.0-RC1,2.6.7.5,2.10.0.pr1,2.17.2,1329638721000,1624334058000,1563509933000,2020-06-15T18:44:48Z,True,-28736755000,GHSA-f3j5-rmmp-3fc5,CVE-2019-17267,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-16943,CRITICAL,2.0.0-RC1,2.7.9.7,2.7.0-rc1,2.17.2,1329638721000,1583862230000,1448573771000,2019-11-13T00:32:27Z,True,-125031376000,GHSA-fmmc-742q-jg75,CVE-2019-16943,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-mh4f-39hj-cv5p,HIGH,2.0.0-RC1,2.13.2,2.13.0-rc1,2.17.2,1329638721000,1646595684000,1626224661000,2022-03-12T00:00:36Z,True,-20818575000,GHSA-57j2-w4cx-62h2,"CGA-mh4f-39hj-cv5p, CVE-2020-36518",http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-12022,HIGH,2.0.0-RC1,2.6.7.5,2.8.0.rc1,2.17.2,1329638721000,1624334058000,1465272456000,2019-03-25T18:03:09Z,True,-88264533000,GHSA-cjjf-94ff-43w7,CVE-2018-12022,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-8840,CRITICAL,2.0.0,2.9.10.2,2.7.0-rc1,2.17.2,1332702684000,1578013820000,1448573771000,2020-03-04T20:52:14Z,True,-134781363000,GHSA-4w82-r329-3q67,CVE-2020-8840,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12086,HIGH,2.0.0,2.9.8,2.7.0-rc1,2.17.2,1332702684000,1544911179000,1448573771000,2019-05-23T09:32:24Z,True,-110030173000,GHSA-5ww9-j83m-q7qx,CVE-2019-12086,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-16942,CRITICAL,2.0.0,2.7.9.7,2.7.0-rc1,2.17.2,1332702684000,1583862230000,1448573771000,2019-10-28T20:51:15Z,True,-123722104000,GHSA-mx7p-6679-8g3q,CVE-2019-16942,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9547,CRITICAL,2.0.0,2.6.7.5,2.8.0.rc1,2.17.2,1332702684000,1624334058000,1465272456000,2020-05-15T18:59:10Z,True,-124296694000,GHSA-q93h-jc49-78gg,CVE-2020-9547,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36180,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:16:18Z,True,-190503607000,GHSA-8c4j-34r4-xr8g,CVE-2020-36180,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14718,CRITICAL,2.0.0,2.6.7.2,2.7.0-rc1,2.17.2,1332702684000,1542091769000,1448573771000,2019-01-04T19:06:55Z,True,-98055044000,GHSA-645p-88qh-w398,CVE-2018-14718,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19362,CRITICAL,2.0.0,2.6.7.2,2.7.0-rc1,2.17.2,1332702684000,1542091769000,1448573771000,2019-01-04T19:07:03Z,True,-98055052000,GHSA-c8hm-7hpq-7jhg,CVE-2018-19362,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-24750,HIGH,2.0.0,2.6.7.4,2.7.0-rc1,2.17.2,1332702684000,1603594117000,1448573771000,2021-12-09T19:15:36Z,True,-190503565000,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36179,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:15:54Z,True,-190503583000,GHSA-9gph-22xh-8x98,CVE-2020-36179,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36188,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:16:42Z,True,-190503631000,GHSA-f9xh-2qgp-cq57,CVE-2020-36188,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35728,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:15:24Z,True,-75567391000,GHSA-5r5r-6hpj-8gg9,CVE-2020-35728,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36184,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:16:26Z,True,-75567453000,GHSA-m6x4-97wx-4q27,CVE-2020-36184,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36186,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-11-19T20:13:06Z,True,-73842853000,GHSA-v585-23hc-c647,CVE-2020-36186,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36185,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:16:02Z,True,-75567429000,GHSA-8w26-6f25-cm9x,CVE-2020-36185,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-24616,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:14:51Z,True,-75567358000,GHSA-h3cw-g4mq-c5x2,CVE-2020-24616,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9548,CRITICAL,2.0.0,2.6.7.5,2.8.0.rc1,2.17.2,1332702684000,1624334058000,1465272456000,2020-05-15T18:59:01Z,True,-124296685000,GHSA-p43x-xfjf-5jhr,CVE-2020-9548,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35491,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:15:11Z,True,-75567378000,GHSA-r3gr-cxrf-hg25,CVE-2020-35491,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12814,MODERATE,2.0.0,2.9.9,2.7.0-rc1,2.17.2,1332702684000,1557976205000,1448573771000,2019-07-17T15:26:12Z,True,-114803401000,GHSA-cmfg-87vq-g5g4,CVE-2019-12814,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-20330,CRITICAL,2.0.0,2.9.10.1,2.7.0-rc1,2.17.2,1332702684000,1571527497000,1448573771000,2020-03-04T20:52:11Z,True,-134781360000,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36183,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:16:34Z,True,-190503623000,GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12384,MODERATE,2.0.0,2.9.9,2.7.0-rc1,2.17.2,1332702684000,1557976205000,1448573771000,2019-07-05T21:07:27Z,True,-113787076000,GHSA-mph4-vhrx-mv67,CVE-2019-12384,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-15095,CRITICAL,2.0.0,2.6.7.2,2.7.0-rc1,2.17.2,1332702684000,1542091769000,1448573771000,2018-10-18T17:42:34Z,True,-91310783000,GHSA-h592-38cm-4ggp,CVE-2017-15095,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36187,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:16:51Z,True,-75567478000,GHSA-r695-7vr9-jgc2,CVE-2020-36187,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35490,HIGH,2.0.0,2.6.7.5,2.10.0.pr1,2.17.2,1332702684000,1624334058000,1563509933000,2021-12-09T19:15:00Z,True,-75567367000,GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36181,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:16:10Z,True,-190503599000,GHSA-cvm9-fjm9-3572,CVE-2020-36181,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14719,CRITICAL,2.0.0,2.6.7.5,2.8.0.rc1,2.17.2,1332702684000,1624334058000,1465272456000,2019-01-04T19:09:49Z,True,-81356533000,GHSA-4gq5-ch57-c2mg,CVE-2018-14719,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36182,HIGH,2.0.0,2.9.10.7,2.7.0-rc1,2.17.2,1332702684000,1606875495000,1448573771000,2021-12-09T19:15:46Z,True,-190503575000,GHSA-89qr-369f-5m5x,CVE-2020-36182,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10673,HIGH,2.0.0,2.8.11.6,2.7.0-rc1,2.17.2,1332702684000,1583863267000,1448573771000,2020-05-15T18:59:04Z,True,-140995373000,GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-11307,CRITICAL,2.0.0,2.6.7.5,2.8.0.rc1,2.17.2,1332702684000,1624334058000,1465272456000,2019-07-16T17:42:21Z,True,-98026485000,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-cr64-vww2-xpq8,HIGH,2.4.0-rc1,2.13.4.1,2.2.4,2.17.2,1398540747000,1665604929000,1402448210000,2022-10-03T00:00:31Z,True,-262307021000,GHSA-jjjh-jjxp-wpff,"CGA-cr64-vww2-xpq8, CVE-2022-42003",http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-jp8x-p2pf-pcp2,HIGH,2.6.0,2.9.10.6,2.7.0-rc1,2.17.2,1437331183000,1598307719000,1448573771000,2021-02-18T20:51:54Z,True,-165107743000,GHSA-288c-cq4h-88gq,"CGA-jp8x-p2pf-pcp2, CVE-2020-25649",http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14720,CRITICAL,2.7.0,2.9.6,2.6.5,2.17.2,1452406209000,1528766114000,1453179329000,2019-01-04T19:09:46Z,True,-93449657000,GHSA-x2w5-5m2g-7h5m,CVE-2018-14720,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14721,CRITICAL,2.7.0,2.9.6,2.6.5,2.17.2,1452406209000,1528766114000,1453179329000,2019-01-04T19:07:06Z,True,-93449497000,GHSA-9mxf-g3x6-wv74,CVE-2018-14721,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19360,CRITICAL,2.7.0,2.9.7,2.6.5,2.17.2,1452406209000,1537325385000,1453179329000,2019-01-04T19:06:57Z,True,-93449488000,GHSA-f9hv-mg5h-xcw9,CVE-2018-19360,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-12023,HIGH,2.7.0,2.9.5,2.6.5,2.17.2,1452406209000,1522077556000,1453179329000,2020-06-15T18:44:51Z,True,-139067362000,GHSA-6wqp-v4v6-c87c,CVE-2018-12023,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19361,CRITICAL,2.7.0,2.9.7,2.6.5,2.17.2,1452406209000,1537325385000,1453179329000,2019-01-04T19:07:01Z,True,-93449492000,GHSA-mx9v-gmh4-mgqw,CVE-2018-19361,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14195,HIGH,2.9.0.pr1,2.9.10.4,2.8.8,2.17.2,1488480371000,1586632895000,1491362997000,2020-06-18T14:44:43Z,True,-101128486000,GHSA-mc6h-4qgp-37qh,CVE-2020-14195,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11111,HIGH,2.9.0.pr1,2.9.10.3,2.8.8,2.17.2,1488480371000,1582427242000,1491362997000,2020-05-15T18:58:50Z,True,-98206133000,GHSA-v3xw-c963-f5hc,CVE-2020-11111,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9546,CRITICAL,2.9.0.pr1,2.9.10.3,2.8.8,2.17.2,1488480371000,1582427242000,1491362997000,2020-04-23T21:08:40Z,True,-96313123000,GHSA-5p34-5m6p-p58g,CVE-2020-9546,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10672,HIGH,2.9.0.pr1,2.9.10.3,2.8.8,2.17.2,1488480371000,1582427242000,1491362997000,2020-04-23T16:32:59Z,True,-96296582000,GHSA-95cm-88f5-f2c7,CVE-2020-10672,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11113,HIGH,2.9.0.pr1,2.9.10.3,2.8.8,2.17.2,1488480371000,1582427242000,1491362997000,2020-05-15T18:58:47Z,True,-98206130000,GHSA-9vvp-fxw6-jcxr,CVE-2020-11113,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14893,HIGH,2.9.0.pr1,2.9.9.3,2.8.8,2.17.2,1488480371000,1565055748000,1491362997000,2020-05-15T18:59:07Z,True,-98206150000,GHSA-qmqc-x3r4-6v39,CVE-2019-14893,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-11112,HIGH,2.9.0.pr1,2.9.10.3,2.8.8,2.17.2,1488480371000,1582427242000,1491362997000,2020-06-10T21:12:41Z,True,-100460564000,GHSA-58pp-9c76-5625,CVE-2020-11112,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-14060,HIGH,2.9.0.pr1,2.9.10.4,2.8.8,2.17.2,1488480371000,1586632895000,1491362997000,2020-06-18T14:44:46Z,True,-101128489000,GHSA-j823-4qch-3rgm,CVE-2020-14060,http://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,FasterXML,jackson-databind
