Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration,API_ID,API_Aliases,API_Modified,API_Published,API_Severity
com.alibaba.nacos:nacos-common,CVE-2021-29441,HIGH,0.1.0,1.4.0,2018-07-20 05:05:38,2020-11-02 03:39:11,"835 days, 22:33:33",GHSA-36hp-jr8h-556f,"CVE-2021-29441, CVE-2021-29442, GHSA-xv5h-v7jh-p2qh",2023-11-08T04:05:34.138463Z,2021-04-27T20:09:17Z,HIGH
com.alibaba.nacos:nacos-common,CVE-2021-44667,MODERATE,0.1.0,1.4.5,2018-07-20 05:05:38,2023-03-17 04:39:43,"1700 days, 23:34:05",GHSA-4gr7-qw2q-jxh6,CVE-2021-44667,2023-11-08T04:07:17.969641Z,2022-03-12T00:00:27Z,MODERATE
com.amazonaws:aws-java-sdk-s3,CVE-2022-31159,HIGH,1.9.0,1.12.260,2014-10-08 11:46:55,2022-07-13 15:59:43,"2835 days, 4:12:48",GHSA-c28r-hw5m-5gv3,CVE-2022-31159,2023-11-08T04:09:28.159861Z,2022-07-15T20:44:55Z,HIGH
com.alipay.sofa.acts:acts-common-util,CVE-2022-38749,MODERATE,1.0.0,1.0.0,2019-03-19 05:56:52,2019-03-19 05:56:52,0:00:00,GHSA-c4r9-r8fh-9vj2,CVE-2022-38749,2024-03-15T12:49:34.373482Z,2022-09-06T00:00:27Z,MODERATE
com.alibaba:hessian-lite,CVE-2022-39198,CRITICAL,3.2.2,3.2.12,2018-03-14 22:48:35,2021-11-26 00:49:18,"1352 days, 2:00:43",GHSA-5qwq-g2hx-r6f7,CVE-2022-39198,2023-11-08T04:10:14.627608Z,2022-10-19T12:00:22Z,CRITICAL
com.azure:azure-storage-blob,CVE-2022-30187,MODERATE,12.0.0-preview.1,12.18.0-beta.1,2019-07-03 15:39:26,2022-06-15 16:43:50,"1078 days, 1:04:24",GHSA-64x4-9hc6-r2h6,CVE-2022-30187,2024-05-23T17:16:02.952815Z,2022-07-13T00:00:39Z,MODERATE
com.atlassian.connect:atlassian-connect-spring-boot,CVE-2021-26077,HIGH,1.1.0,2.1.4,2016-10-31 20:10:58,2021-03-24 16:46:48,"1604 days, 20:35:50",GHSA-2x7v-w2mv-f3rx,CVE-2021-26077,2023-11-08T04:05:20.105715Z,2021-06-16T17:23:12Z,HIGH
com.baomidou:mybatis-plus,CVE-2023-25330,CRITICAL,1.0,3.5.3,2016-01-27 00:19:08,2022-12-28 01:27:25,"2527 days, 1:08:17",GHSA-32qq-m9fh-f74w,CVE-2023-25330,2024-06-03T18:48:01.615780Z,2023-04-05T15:30:24Z,CRITICAL
com.azure:azure-identity,CVE-2024-35255,MODERATE,1.0.0-preview.1,1.12.1,2019-06-28 13:27:36,2024-05-02 15:07:47,"1770 days, 1:40:11",GHSA-m5vv-6r4h-3vj9,"CVE-2024-35255, GO-2024-2918",2024-07-15T22:27:04.667309Z,2024-06-11T18:30:50Z,MODERATE
com.atlassian.connect:atlassian-connect-spring-boot-starter,CVE-2021-26074,MODERATE,1.1.0,2.1.2,2016-10-31 20:10:52,2020-11-18 04:52:17,"1478 days, 8:41:25",GHSA-cpcr-74q9-74gp,CVE-2021-26074,2023-11-08T04:05:20.046006Z,2021-05-10T15:19:04Z,MODERATE
com.caucho:resin,CVE-2021-44138,HIGH,4.0.52,4.0.53,2019-01-03 00:02:01,2019-01-08 04:24:54,"5 days, 4:22:53",GHSA-4w2q-9hp2-vxj5,CVE-2021-44138,2023-11-08T04:07:15.696415Z,2022-04-05T00:00:28Z,HIGH
com.clickhouse:clickhouse-jdbc,CVE-2024-23689,MODERATE,0.3.2-test1,0.4.5,2021-11-30 03:51:30,2023-04-24 17:28:50,"510 days, 13:37:20",GHSA-3p77-wg4c-qm24,"CVE-2024-23689, GHSA-g8ph-74m6-8m7r",2024-02-16T08:16:11.733734Z,2024-01-19T21:30:36Z,HIGH
com.clickhouse:clickhouse-client,CVE-2024-23689,MODERATE,0.3.2-test1,0.4.5,2021-11-30 03:51:25,2023-04-24 17:28:36,"510 days, 13:37:11",GHSA-3p77-wg4c-qm24,"CVE-2024-23689, GHSA-g8ph-74m6-8m7r",2024-02-16T08:16:11.733734Z,2024-01-19T21:30:36Z,HIGH
com.coravy.hudson.plugins.github:github,CVE-2023-46650,HIGH,0.2,0.1,2010-05-19 18:25:15,2010-05-19 18:25:16,0:00:01,GHSA-mv77-fj63-q5w8,CVE-2023-46650,2024-02-16T08:20:49.162113Z,2023-10-25T18:32:25Z,HIGH
com.coravy.hudson.plugins.github:github,CVE-2018-1000600,HIGH,0.2,0.1,2010-05-19 18:25:15,2010-05-19 18:25:16,0:00:01,GHSA-6cvm-v6qj-hjq9,CVE-2018-1000600,2024-02-16T08:00:40.261252Z,2022-05-13T01:48:38Z,HIGH
com.coravy.hudson.plugins.github:github,CVE-2018-1000184,MODERATE,0.2,0.1,2010-05-19 18:25:15,2010-05-19 18:25:16,0:00:01,GHSA-gh85-mq87-r7v3,CVE-2018-1000184,2024-02-16T08:11:06.358133Z,2022-05-14T03:13:13Z,MODERATE
com.coravy.hudson.plugins.github:github,CVE-2018-1000183,MODERATE,0.2,0.1,2010-05-19 18:25:15,2010-05-19 18:25:16,0:00:01,GHSA-v7g7-cmxx-wxw9,CVE-2018-1000183,2024-02-16T08:14:29.989431Z,2022-05-14T03:13:13Z,MODERATE
com.coravy.hudson.plugins.github:github,CVE-2022-36885,LOW,0.2,0.1,2010-05-19 18:25:15,2010-05-19 18:25:16,0:00:01,GHSA-mxcc-7h5m-x57r,CVE-2022-36885,2024-02-20T05:34:10.771595Z,2022-07-28T00:00:43Z,LOW
com.caverock:androidsvg,CVE-2017-1000498,HIGH,1.1.182,1.2.2-beta-1,2013-03-17 08:36:03,2014-06-16 00:27:15,"455 days, 15:51:12",GHSA-g556-x5vx-qh59,CVE-2017-1000498,2023-11-08T03:58:47.519363Z,2018-10-19T16:50:33Z,HIGH
com.clever-cloud:biscuit-java,CVE-2022-31053,CRITICAL,0.2.1,1.1.4,2020-01-08 05:58:07,2022-01-10 02:43:31,"732 days, 20:45:24",GHSA-75rw-34q6-72cr,"CVE-2022-31053, GO-2022-0564, HSEC-2023-0002",2023-11-08T04:09:24.375057Z,2022-06-17T00:38:03Z,CRITICAL
com.charleskorn.kaml:kaml,CVE-2021-39194,MODERATE,0.1.0,0.35.2,2018-12-16 09:35:06,2021-08-12 03:12:38,"969 days, 17:37:32",GHSA-fmm9-3gv8-58f4,CVE-2021-39194,2024-02-17T05:34:08.557056Z,2021-09-07T23:08:40Z,MODERATE
com.charleskorn.kaml:kaml,CVE-2023-28118,HIGH,0.1.0,0.52.0,2018-12-16 09:35:06,2023-02-24 17:22:00,"1531 days, 7:46:54",GHSA-c24f-2j3g-rg48,CVE-2023-28118,2023-11-08T04:12:09.233283Z,2023-03-20T21:26:59Z,HIGH
com.clickhouse:clickhouse-r2dbc,CVE-2024-23689,MODERATE,0.4.0,0.4.5,2023-01-19 01:55:57,2023-04-24 17:28:37,"95 days, 15:32:40",GHSA-3p77-wg4c-qm24,"CVE-2024-23689, GHSA-g8ph-74m6-8m7r",2024-02-16T08:16:11.733734Z,2024-01-19T21:30:36Z,HIGH
com.bstek.ureport:ureport2-core,CVE-2023-24187,HIGH,2.0.0,2.2.9,2017-06-01 21:07:41,2018-07-30 20:24:33,"423 days, 23:16:52",GHSA-fhj6-gr87-g4cj,CVE-2023-24187,2023-11-08T04:11:43.882926Z,2023-02-14T03:30:20Z,HIGH
com.bstek.ureport:ureport2-core,CVE-2023-48848,HIGH,2.0.0,2.2.9,2017-06-01 21:07:41,2018-07-30 20:24:33,"423 days, 23:16:52",GHSA-9vfc-qxc8-wrpq,CVE-2023-48848,2024-10-15T23:40:23.572865Z,2023-11-28T18:30:23Z,HIGH
com.bstek.ureport:ureport2-core,CVE-2020-21125,CRITICAL,2.0.0,2.2.9,2017-06-01 21:07:41,2018-07-30 20:24:33,"423 days, 23:16:52",GHSA-729f-wvj3-c4pj,CVE-2020-21125,2024-02-16T08:11:29.681345Z,2021-09-20T20:45:03Z,CRITICAL
com.bstek.ureport:ureport2-core,CVE-2023-24188,CRITICAL,2.0.0,2.2.9,2017-06-01 21:07:41,2018-07-30 20:24:33,"423 days, 23:16:52",GHSA-6fcj-9vfw-jq2m,CVE-2023-24188,2023-11-08T04:11:43.942110Z,2023-02-13T21:31:04Z,CRITICAL
com.browserup:browserup-proxy,CVE-2020-26282,HIGH,1.1.0,2.1.1,2019-05-15 12:09:57,2020-05-26 10:24:03,"376 days, 22:14:06",GHSA-wmfg-55f9-j8hq,CVE-2020-26282,2023-11-08T04:03:17.904196Z,2020-12-24T20:49:34Z,HIGH
com.bmuschko:gradle-vagrant-plugin,CVE-2021-21361,HIGH,2.2,2.2.1,2021-02-06 06:51:24,2021-02-09 17:56:54,"3 days, 11:05:30",GHSA-jpcm-4485-69p7,CVE-2021-21361,2023-11-08T04:04:43.117929Z,2021-03-09T00:38:41Z,HIGH
com.bstek.uflo:uflo-core,CVE-2022-25894,CRITICAL,2.0.0,2.1.5,2017-08-21 00:50:29,2019-07-28 19:40:50,"706 days, 18:50:21",GHSA-8m9f-c5p9-wqch,CVE-2022-25894,2024-02-16T08:22:31.408576Z,2023-01-26T21:30:25Z,CRITICAL
com.cedarsoftware:json-io,CVE-2023-34610,HIGH,2.2.25,4.14.0,2013-09-09 19:05:13,2022-10-14 13:53:17,"3321 days, 18:48:04",GHSA-779h-3r69-4f5p,CVE-2023-34610,2024-02-16T08:09:08.905061Z,2023-06-14T15:30:38Z,HIGH
com.bstek.ureport:ureport2-console,CVE-2020-21122,HIGH,2.0.0,2.2.9,2017-06-01 21:27:54,2018-07-30 20:25:44,"423 days, 22:57:50",GHSA-6q3p-36f4-cwxv,CVE-2020-21122,2023-11-08T04:02:50.376689Z,2021-09-20T20:45:21Z,HIGH
com.bstek.ureport:ureport2-console,CVE-2022-25767,CRITICAL,2.0.0,2.2.9,2017-06-01 21:27:54,2018-07-30 20:25:44,"423 days, 22:57:50",GHSA-w39x-chvm-pj3c,CVE-2022-25767,2023-11-08T04:08:48.208584Z,2022-05-03T00:00:44Z,CRITICAL
com.codenameone:codenameone-core,CVE-2022-4903,CRITICAL,7.0.8-b1,v7.0.81,2021-02-12 16:13:59,2022-09-01 21:30:34,"566 days, 5:16:35",GHSA-p6xq-9h8r-v544,CVE-2022-4903,2024-02-16T08:06:50.959592Z,2023-02-10T15:30:28Z,CRITICAL
com.drewnoakes:metadata-extractor,CVE-2022-24613,MODERATE,2.4.0-beta-1,2.17.0,2009-02-26 10:32:48,2022-03-16 16:45:31,"4766 days, 6:12:43",GHSA-p5pg-wm9q-8v6r,CVE-2022-24613,2023-11-08T04:08:32.100412Z,2022-02-25T00:01:05Z,MODERATE
com.drewnoakes:metadata-extractor,CVE-2022-24614,MODERATE,2.4.0-beta-1,2.17.0,2009-02-26 10:32:48,2022-03-16 16:45:31,"4766 days, 6:12:43",GHSA-4v6p-cxf9-98rf,CVE-2022-24614,2024-08-26T17:21:07.686539Z,2022-02-25T00:01:05Z,MODERATE
com.diffplug.spotless:spotless-eclipse-wtp,CVE-2019-10753,MODERATE,3.9.5,3.9.5,2018-08-08 08:40:20,2018-08-08 08:40:20,0:00:00,GHSA-gvxv-5fp2-358q,"CVE-2019-10753, SNYK-JAVA-COMDIFFPLUGSPOTLESS-460377",2024-08-01T07:56:53.799215Z,2019-09-11T23:08:57Z,MODERATE
com.diffplug.spotless:spotless-maven-plugin,CVE-2019-9843,HIGH,1.0.0.BETA1,1.19.0,2018-02-11 16:32:27,2019-03-11 10:39:29,"392 days, 18:07:02",GHSA-7v35-qwwj-p98g,CVE-2019-9843,2023-11-08T04:01:47.951255Z,2019-07-05T21:07:40Z,HIGH
com.datadoghq:datadog-api-client,CVE-2021-21331,LOW,1.0.0-beta.6,1.0.0-beta.7,2020-06-22 04:54:03,2021-01-11 11:26:26,"203 days, 6:32:23",GHSA-2cxf-6567-7pp6,CVE-2021-21331,2023-11-08T04:04:41.578373Z,2021-03-03T23:01:17Z,LOW
com.cronutils:cron-utils,CVE-2021-41269,CRITICAL,1.0.0,9.1.5,2014-08-28 13:19:31,2021-04-01 08:17:35,"2407 days, 18:58:04",GHSA-p9m8-27x8-rg87,CVE-2021-41269,2023-11-08T04:06:58.038367Z,2021-11-15T23:27:11Z,CRITICAL
com.cronutils:cron-utils,CVE-2020-26238,CRITICAL,1.0.0,9.1.2,2014-08-28 13:19:31,2020-11-13 23:08:31,"2269 days, 9:49:00",GHSA-pfj3-56hm-jwq5,CVE-2020-26238,2023-11-08T04:03:15.643531Z,2020-11-24T23:48:38Z,CRITICAL
com.diffplug.spotless:spotless-eclipse-cdt,CVE-2019-10753,MODERATE,9.4.3,9.4.3,2018-08-08 08:43:53,2018-08-08 08:43:53,0:00:00,GHSA-gvxv-5fp2-358q,"CVE-2019-10753, SNYK-JAVA-COMDIFFPLUGSPOTLESS-460377",2024-08-01T07:56:53.799215Z,2019-09-11T23:08:57Z,MODERATE
com.diamondq.common:common-thirdparty.jcasbin,CVE-2021-29425,MODERATE,1.4.0,1.4.0,2020-03-15 18:21:45,2020-03-15 18:21:45,0:00:00,GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,2024-03-12T05:31:30.961796Z,2021-04-26T16:04:00Z,MODERATE
com.diffplug.gradle:goomph,CVE-2022-26049,HIGH,0.1.0,3.37.1,2015-10-07 05:07:10,2022-06-25 17:59:11,"2453 days, 12:52:01",GHSA-p2f7-9cv7-jjf6,CVE-2022-26049,2023-11-08T04:08:53.185944Z,2022-09-12T00:00:33Z,HIGH
com.diffplug.spotless:spotless-plugin-gradle,CVE-2019-9843,HIGH,3.0.0.BETA2,3.19.0,2017-01-05 17:32:27,2019-03-11 10:40:56,"794 days, 17:08:29",GHSA-7v35-qwwj-p98g,CVE-2019-9843,2023-11-08T04:01:47.951255Z,2019-07-05T21:07:40Z,HIGH
com.ds.tools.hudson:crowd,CVE-2019-1003097,MODERATE,1.1,1.0,2010-05-19 17:54:29,2010-05-19 17:54:38,0:00:09,GHSA-r5jr-82x4-r6j7,CVE-2019-1003097,2024-02-16T08:09:09.677979Z,2022-05-13T01:25:16Z,MODERATE
com.ctrip.framework.apollo:apollo,CVE-2023-25570,HIGH,1.0.0,2.0.1,2018-08-06 07:38:56,2022-06-03 23:14:13,"1397 days, 15:35:17",GHSA-368x-wmmg-hq5c,CVE-2023-25570,2023-11-08T04:11:52.232585Z,2023-02-22T21:58:33Z,HIGH
com.ctrip.framework.apollo:apollo,CVE-2023-25569,MODERATE,1.0.0,2.0.1,2018-08-06 07:38:56,2022-06-03 23:14:13,"1397 days, 15:35:17",GHSA-fmxq-v8mg-qh25,CVE-2023-25569,2023-11-08T04:11:52.171959Z,2023-02-22T21:58:27Z,MODERATE
com.ctrip.framework.apollo:apollo,CVE-2019-10686,CRITICAL,1.0.0,1.3.0,2018-08-06 07:38:56,2019-02-16 07:02:37,"193 days, 23:23:41",GHSA-fvx3-g627-phm2,CVE-2019-10686,2024-02-16T08:19:16.981144Z,2019-04-18T14:27:42Z,CRITICAL
com.ctrip.framework.apollo:apollo,CVE-2024-43397,MODERATE,1.0.0,2.0.1,2018-08-06 07:38:56,2022-06-03 23:14:13,"1397 days, 15:35:17",GHSA-c6c3-h4f7-3962,CVE-2024-43397,2024-08-20T18:58:55.526196Z,2024-08-20T18:36:40Z,MODERATE
com.ctrip.framework.apollo:apollo-core,CVE-2020-15170,HIGH,1.0.0,1.7.0,2018-08-06 07:39:17,2020-08-01 07:19:46,"725 days, 23:40:29",GHSA-xpmx-h7xq-xffh,CVE-2020-15170,2023-11-08T04:02:31.984904Z,2020-10-02T16:33:41Z,HIGH
com.diffplug.spotless:spotless-eclipse-groovy,CVE-2019-10753,MODERATE,2.9.2,3.0.0,2018-07-19 08:34:54,2018-09-03 22:43:10,"46 days, 14:08:16",GHSA-gvxv-5fp2-358q,"CVE-2019-10753, SNYK-JAVA-COMDIFFPLUGSPOTLESS-460377",2024-08-01T07:56:53.799215Z,2019-09-11T23:08:57Z,MODERATE
com.cosium.vet:vet,CVE-2021-29425,MODERATE,1.0,3.22,2018-02-27 10:36:28,2019-06-25 01:22:00,"482 days, 14:45:32",GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,2024-03-12T05:31:30.961796Z,2021-04-26T16:04:00Z,MODERATE
com.fasterxml.jackson.dataformat:jackson-dataformat-xml,CVE-2016-3720,CRITICAL,2.0.0-RC1,2.6.7,2012-02-19 22:57:13,2016-06-05 14:48:30,"1567 days, 15:51:17",GHSA-hmq6-frv3-4727,CVE-2016-3720,2023-11-08T03:58:27.329295Z,2018-10-18T17:43:16Z,CRITICAL
com.fasterxml.jackson.dataformat:jackson-dataformat-xml,CVE-2016-7051,HIGH,2.0.0-RC1,2.8.3,2012-02-19 22:57:13,2016-09-17 19:27:51,"1671 days, 20:30:38",GHSA-7c2r-3jqf-c9rw,CVE-2016-7051,2023-11-08T03:58:34.381588Z,2018-10-18T17:43:28Z,HIGH
com.fasterxml.util:java-merge-sort,CVE-2022-24913,MODERATE,0.6.0,1.0.2,2011-12-10 19:55:11,2019-09-17 20:24:17,"2838 days, 0:29:06",GHSA-qxxc-7mq4-mf79,CVE-2022-24913,2023-11-08T04:08:40.218167Z,2023-01-12T06:30:24Z,MODERATE
com.fasterxml.jackson.dataformat:jackson-dataformats-text,CVE-2023-3894,HIGH,2.9.0.pr2,2.14.3,2017-03-21 20:56:03,2023-05-05 10:17:55,"2235 days, 13:21:52",GHSA-rg2c-cfxv-qp6f,CVE-2023-3894,2024-02-16T08:19:29.730921Z,2023-08-08T18:30:37Z,HIGH
com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,CVE-2020-28491,HIGH,2.8.0.rc1,2.12.0,2016-06-06 21:19:29,2020-11-28 18:57:09,"1635 days, 21:37:40",GHSA-xmc8-26q4-qjhx,"CVE-2020-28491, SNYK-JAVA-COMFASTERXMLJACKSONDATAFORMAT-1047329",2024-09-03T03:42:05.751878Z,2021-12-09T19:17:21Z,HIGH
com.fastasyncworldedit:FastAsyncWorldEdit-Core,CVE-2023-35925,MODERATE,2.0.0,2.6.2,2022-01-14 05:13:25,2023-06-07 02:24:14,"508 days, 21:10:49",GHSA-whj9-m24x-qhhp,CVE-2023-35925,2024-02-16T08:04:58.114720Z,2023-06-22T20:00:36Z,MODERATE
com.erudika:para-core,CVE-2022-1848,MODERATE,1.13,1.45.10,2015-04-05 10:21:11,2022-05-13 07:44:58,"2594 days, 21:23:47",GHSA-4793-8wwh-jxxr,CVE-2022-1848,2023-11-08T04:07:51.517203Z,2022-05-25T00:00:37Z,MODERATE
com.erudika:para-core,CVE-2022-1782,CRITICAL,1.13,1.45.10,2015-04-05 10:21:11,2022-05-13 07:44:58,"2594 days, 21:23:47",GHSA-phvw-r25p-8xv7,CVE-2022-1782,2023-11-08T04:07:51.086023Z,2022-05-19T00:00:30Z,CRITICAL
com.esotericsoftware.yamlbeans:yamlbeans,CVE-2023-24621,HIGH,1.06,1.15,2013-01-18 13:33:05,2020-08-12 18:56:43,"2763 days, 5:23:38",GHSA-jm7r-4pg6-gf26,CVE-2023-24621,2024-02-16T08:01:44.760203Z,2023-08-25T21:30:47Z,HIGH
com.esotericsoftware.yamlbeans:yamlbeans,CVE-2023-24620,MODERATE,1.06,1.15,2013-01-18 13:33:05,2020-08-12 18:56:43,"2763 days, 5:23:38",GHSA-vj49-j7rc-h54f,CVE-2023-24620,2024-02-16T08:20:00.209350Z,2023-08-25T21:30:48Z,MODERATE
com.fasterxml.jackson.datatype:jackson-datatype-jsr310,CVE-2018-1000873,MODERATE,2.2.0-beta1,2.9.7,2013-04-24 20:57:05,2018-09-18 20:04:26,"1972 days, 23:07:21",GHSA-h4x4-5qp2-wp46,CVE-2018-1000873,2024-03-14T05:31:45.849673Z,2018-12-21T17:46:54Z,MODERATE
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36187,HIGH,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-r695-7vr9-jgc2,CVE-2020-36187,2024-02-18T05:30:45.856594Z,2021-12-09T19:16:51Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36180,HIGH,2.0.0,2.9.10.7,2012-03-25 12:11:24,2020-12-01 18:18:15,"3173 days, 6:06:51",GHSA-8c4j-34r4-xr8g,CVE-2020-36180,2024-02-18T05:31:52.762759Z,2021-12-09T19:16:18Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36181,HIGH,2.0.0,2.9.10.7,2012-03-25 12:11:24,2020-12-01 18:18:15,"3173 days, 6:06:51",GHSA-cvm9-fjm9-3572,CVE-2020-36181,2024-02-18T05:25:36.165759Z,2021-12-09T19:16:10Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-9547,CRITICAL,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-q93h-jc49-78gg,CVE-2020-9547,2024-03-16T05:19:47.711015Z,2020-05-15T18:59:10Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36182,HIGH,2.0.0,2.9.10.7,2012-03-25 12:11:24,2020-12-01 18:18:15,"3173 days, 6:06:51",GHSA-89qr-369f-5m5x,CVE-2020-36182,2024-02-18T05:37:27.581808Z,2021-12-09T19:15:46Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-10650,HIGH,2.0.0-RC1,2.6.7.5,2012-02-19 00:05:21,2021-06-21 20:54:18,"3410 days, 20:48:57",GHSA-rpr3-cw39-3pxh,CVE-2020-10650,2024-02-17T05:35:59.864022Z,2022-07-15T19:41:47Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36183,HIGH,2.0.0,2.9.10.7,2012-03-25 12:11:24,2020-12-01 18:18:15,"3173 days, 6:06:51",GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,2024-02-18T05:32:25.400029Z,2021-12-09T19:16:34Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-35490,HIGH,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,2024-03-15T00:31:15.123603Z,2021-12-09T19:15:00Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-9548,CRITICAL,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-p43x-xfjf-5jhr,CVE-2020-9548,2024-03-15T00:33:14.700288Z,2020-05-15T18:59:01Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2018-19362,CRITICAL,2.0.0,2.6.7.2,2012-03-25 12:11:24,2018-11-12 22:49:29,"2423 days, 10:38:05",GHSA-c8hm-7hpq-7jhg,CVE-2018-19362,2024-03-15T01:17:19.251183Z,2019-01-04T19:07:03Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2020-10673,HIGH,2.0.0,2.8.11.6,2012-03-25 12:11:24,2020-03-10 11:01:07,"2906 days, 22:49:43",GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,2024-07-03T21:22:37.578162Z,2020-05-15T18:59:04Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2019-14540,CRITICAL,2.0.0-RC1,2.7.9.7,2012-02-19 00:05:21,2020-03-10 10:43:50,"2942 days, 10:38:29",GHSA-h822-r4r5-v8jg,CVE-2019-14540,2024-07-15T22:00:19.609618Z,2019-09-23T18:33:25Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2020-24750,HIGH,2.0.0,2.6.7.4,2012-03-25 12:11:24,2020-10-24 19:48:37,"3135 days, 7:37:13",GHSA-qjw2-hr98-qgfh,CVE-2020-24750,2024-02-18T05:20:56.894470Z,2021-12-09T19:15:36Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36184,HIGH,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-m6x4-97wx-4q27,CVE-2020-36184,2024-02-18T05:21:54.725837Z,2021-12-09T19:16:26Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36185,HIGH,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-8w26-6f25-cm9x,CVE-2020-36185,2024-02-18T05:30:48.085017Z,2021-12-09T19:16:02Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36186,HIGH,2.0.0,2.6.7.5,2012-03-25 12:11:24,2021-06-21 20:54:18,"3375 days, 8:42:54",GHSA-v585-23hc-c647,CVE-2020-36186,2024-02-18T05:22:38.024460Z,2021-11-19T20:13:06Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2021-20190,HIGH,2.0.0-RC1,2.6.7.4,2012-02-19 00:05:21,2020-10-24 19:48:37,"3170 days, 19:43:16",GHSA-5949-rw7g-wx7w,CVE-2021-20190,2024-03-15T00:32:45.692417Z,2021-01-20T21:20:15Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2019-12384,MODERATE,2.0.0,2.9.9,2012-03-25 12:11:24,2019-05-15 20:10:05,"2607 days, 7:58:41",GHSA-mph4-vhrx-mv67,CVE-2019-12384,2024-03-15T01:16:21.467932Z,2019-07-05T21:07:27Z,MODERATE
com.fasterxml.jackson.core:jackson-databind,CVE-2019-20330,CRITICAL,2.0.0,2.9.10.1,2012-03-25 12:11:24,2019-10-19 16:24:57,"2764 days, 4:13:33",GHSA-gww7-p5w4-wrfv,CVE-2019-20330,2024-03-15T01:05:18.790961Z,2020-03-04T20:52:11Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2019-14439,HIGH,2.0.0-RC1,2.9.9.1,2012-02-19 00:05:21,2019-07-02 17:34:02,"2690 days, 17:28:41",GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,2024-03-13T05:27:58.436849Z,2019-08-01T19:18:06Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2019-16335,CRITICAL,2.0.0-RC1,2.7.9.7,2012-02-19 00:05:21,2020-03-10 10:43:50,"2942 days, 10:38:29",GHSA-85cw-hj65-qqv9,CVE-2019-16335,2024-03-15T05:20:15.574552Z,2019-09-23T18:33:45Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36179,HIGH,2.0.0,2.9.10.7,2012-03-25 12:11:24,2020-12-01 18:18:15,"3173 days, 6:06:51",GHSA-9gph-22xh-8x98,CVE-2020-36179,2024-02-18T05:33:27.617261Z,2021-12-09T19:15:54Z,HIGH
com.fasterxml.jackson.core:jackson-databind,CVE-2017-17485,CRITICAL,2.0.0-RC1,2.6.7.5,2012-02-19 00:05:21,2021-06-21 20:54:18,"3410 days, 20:48:57",GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,2024-03-11T05:17:47.425595Z,2018-10-18T17:42:48Z,CRITICAL
com.fasterxml.jackson.core:jackson-databind,CVE-2020-36518,HIGH,2.0.0-RC1,2.13.2,2012-02-19 00:05:21,2022-03-06 11:41:24,"3668 days, 11:36:03",GHSA-57j2-w4cx-62h2,"CGA-mh4f-39hj-cv5p, CVE-2020-36518",2024-10-22T05:29:08.356656Z,2022-03-12T00:00:36Z,HIGH
