artifact,scm_url,github_url,github_api_url,github_owner,github_repo,invalidGithubUrl,nonGithubLinkFound,scmLinkNotFound,pomNotFound,invalidArtifactFormat
ai.nextbillion:nb-maps-compose,https://git.nextbillion.io/mobile/maps-sdk,,,,,,True,,,
ai.systema:systema-sdk-android-debug,https://gitlab.com/systema-ai/systema-sdk,,,,,,True,,,
ai.smartwall:android-sdk,https://bitbucket.org/smartwall/sw-sdk-android-distribution.git,,,,,,True,,,
be.yildiz-games:component-native-freeimage,https://bitbucket.org/yildiz-engine-team/component-native-freeimage,,,,,,True,,,
au.net.causal.maven.native-security:maven-native-security-parent,https://bitbucket.org/prunge/maven-native-security/src,,,,,,True,,,
be.mogo.iam:mogo-provisioning,https://bitbucket.org/wouter29/?visibility=public,,,,,,True,,,
asia.990121:HP-SDK,https://gitee.com/tianyubuxitou_admin/hp-sdk,,,,,,True,,,
br.com.ingenieux:cloudfront-maven-plugin,scm:hg:http://bitbucket.org/aldrinleal/beanstalker,,,,,,True,,,
ai.superstream:spring-kafka,https://superstream.ai,,,,,,True,,,
br.com.c8tech.tools:c8tech.tools.maven.library.osgi.repoindex,${c8tech.scm.url},,,,,,True,,,
abbot:costello,http://sourceforge.net/p/abbot/svn/HEAD/tree/abbot/trunk/,,,,,,True,,,
bio.ferlab:fhavro,https://svn.apache.org/viewvc/maven,,,,,,True,,,
be.yildiz-games:feature-entity-shared,https://bitbucket.org/yildiz-engine-team/feature-entity-shared,,,,,,True,,,
br.com.jarch:jarch-pom,https://wesainf@bitbucket.org/jarchcode/jarch.git,,,,,,True,,,
br.com.perolasoftware.framework:framework-core,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
br.com.perolasoftware.framework:framework-ear,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
br.com.collact:collact-sdk-capture,https://bitbucket.org/collact-dt/collact-capture-sdk-java,,,,,,True,,,
be.yildiz-games:common-model,https://bitbucket.org/yildiz-engine-team/common-model,,,,,,True,,,
au.net.ocean.ext:httpclient-auth-spnego,http://fisheye.ocean.net.au/browse/httpclient-auth-spnego/tags/httpclient-auth-spnego-1.1,,,,,,True,,,
be.yildiz-games:parent-feature-server,https://bitbucket.org/yildiz-engine-team/parent-feature-server,,,,,,True,,,
br.com.neppo.jlibs:message-bundler,https://bitbucket.org/neppo/java-utils/src,,,,,,True,,,
be.yildiz-games:parent-application-client,https://bitbucket.org/yildiz-engine-team/parent-application-client,,,,,,True,,,
be.yildiz-games:engine-client-parent,https://bitbucket.org/yildiz-engine-team/engine-client-parent,,,,,,True,,,
au.net.causal.maven.plugins:boxdb-maven-plugin,https://bitbucket.org/prunge/boxdb-maven-plugin/src,,,,,,True,,,
be.thematchbox:AbstractRiver,git@bitbucket.org:thematchbox/theMatchBoxRiver.git,,,,,,True,,,
ai.nextbillion:nb-navigation-compose,https://git.nextbillion.io/mobile/nb-navigation-android,,,,,,True,,,
br.com.objectos.oss-java7:objectos,https://www.objectos.com.br/kdo/,,,,,,True,,,
ai.nextbillion:nbmap-sdk-services,https://git.nextbillion.io/mobile/nb-gestures,,,,,,True,,,
br.com.evologica.curio:curio-java-client,https://gitlab.dev.evologica.com.br/curio/curio-java,,,,,,True,,,
br.com.jarch:javaee-archetype,https://wesainf@bitbucket.org/wesainf/jarch-javaee-archetype.git,,,,,,True,,,
br.com.cefis:java-sdk,https://bitbucket.org/cefis/cefis-sdk-java,,,,,,True,,,
br.com.c8tech.tools:osgi-container-maven-plugin,${c8tech.scm.url},,,,,,True,,,
at.bestsolution.eclipse:org.eclipse.fx.ui.controls,http://git.eclipse.org/c/efxclipse/org.eclipse.efxclipse.git/tree/bundles/runtime/org.eclipse.fx.ui.controls,,,,,,True,,,
be.yildiz-games:feature-player-server,https://bitbucket.org/yildiz-engine-team/feature-player-server,,,,,,True,,,
br.com.ingenieux:elasticbeanstalk-service-webapp-archetype,scm:hg:http://bitbucket.org/aldrinleal/beanstalker,,,,,,True,,,
au.net.ocean.maven.plugin:maven-plugin,http://fisheye.ocean.net.au/browse/maven-plugin/tags/maven-plugin-1.1,,,,,,True,,,
br.com.anteros.social:anteros-social-android-facebook,http://www.anteros.com.br,,,,,,True,,,
be.yildiz-games:feature-mission-server,https://bitbucket.org/yildiz-engine-team/feature-mission-server,,,,,,True,,,
backport-util-concurrent:backport-util-concurrent-java12,svn://dcl.mathcs.emory.edu/software/harness2/trunk/util/backport-util-concurrent-Java12/,,,,,,True,,,
au.com.refactor.texttable:texttable,https://bitbucket.org/refactor/texttable,,,,,,True,,,
ai.nextbillion:nb-nav-core,https://git.nextbillion.io/mobile/nb-navigation-android,,,,,,True,,,
backport-util-concurrent:backport-util-concurrent,svn://dcl.mathcs.emory.edu/software/harness2/trunk/util/backport-util-concurrent/,,,,,,True,,,
be.yildiz-games:component-native-bullet,https://bitbucket.org/yildiz-engine-team/component-native-bullet,,,,,,True,,,
br.com.ledgertec:rap-conector-client,https://gitlab.ledgertec.com.br/rap/clients-conector/java-conector-client,,,,,,True,,,
be.yildiz-games:feature-message-shared,https://bitbucket.org/yildiz-engine-team/feature-message-shared,,,,,,True,,,
br.com.behaviortest:behavior-test-util,https://svn.apache.org/viewvc/maven,,,,,,True,,,
app.eluvio.deeplinks:deeplinks,https://eluv.io,,,,,,True,,,
ai.xpl:xpl-android-client,https://source.cloud.google.com/xplplatform01/xpl_client_android_java,,,,,,True,,,
at.bestsolution.eclipse:org.eclipse.fx.text.ui,http://git.eclipse.org/c/efxclipse/org.eclipse.efxclipse.git/tree/bundles/code/org.eclipse.fx.text.ui,,,,,,True,,,
be.yildiz-games:common-shape,https://bitbucket.org/yildiz-engine-team/common-shape,,,,,,True,,,
br.com.devires.framework.boot:devires-framework-boot-logging,https://gitlab.com/devires-framework-boot/devires-framework-boot-logging,,,,,,True,,,
be.yildiz-games:module-window-swt-linux64,https://bitbucket.org/yildiz-engine-team/module-window-swt-linux64,,,,,,True,,,
be.yildiz-games:engine-server,https://bitbucket.org/yildiz-engine-team/engine-server,,,,,,True,,,
br.com.perolasoftware.framework:aggregator-perola-framework-maven,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
at.rseiler.spbee:spbee,${github-uri},,,,,,True,,,
be.ugent:ugent-android-sdk,http://github.ugent.be/Onderwijstechnologie/ugent-android-sdk,,,,,,True,,,
ai.ylyue:yue-library,https://gitee.com/yl-yue/yue-library,,,,,,True,,,
br.com.devires.framework.boot:devires-framework-boot-audit,https://gitlab.com/devires-framework-boot/devires-framework-boot-audit,,,,,,True,,,
at.bestsolution.eclipse:org.eclipse.text,http://git.eclipse.org/c/platform/eclipse.platform.text.git/tree/org.eclipse.text,,,,,,True,,,
be.cylab:aptgraph-lib,git@gitlab.cylab.be:cylab/aptgraph-lib.git,,,,,,True,,,
br.com.perolasoftware.framework:aggregator-perola-framework-web,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
ai.nextbillion:data-collection-lib,https://src.nextbillion.io/mobile/nb-asset-tracking-android,,,,,,True,,,
be.uantwerpen.adrem:carti-clon,https://gitlab.com/adrem/carti-clon.git,,,,,,True,,,
br.com.esec.icpm:icpm-system-parent,http://esec-server/gitweb/?p=esec-icpm/icpm-system;a=summary,,,,,,True,,,
args4j:args4j-site,http://args4j.kohsuke.org/,,,,,,True,,,
br.com.perolasoftware.framework:aggregator-perola-components-jbpmcomponent,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
br.com.objectos.oss-java8:objectos,https://www.objectos.com.br/kdo/,,,,,,True,,,
be.yildiz-games:component-native-ogredeps,https://bitbucket.org/yildiz-engine-team/component-native-ogredeps,,,,,,True,,,
be.uantwerpen.adrem:carti-model,https://gitlab.com/adrem/carti-model.git,,,,,,True,,,
at.bestsolution.eclipse:org.eclipse.fx.code.editor.fx,http://git.eclipse.org/c/efxclipse/org.eclipse.efxclipse.git/tree/bundles/code/org.eclipse.fx.code.editor.fx,,,,,,True,,,
biz.aQute:osgi.enroute.stackexchange.pagedown.webresource,http://code.google.com/p/pagedown/,,,,,,True,,,
br.com.martinlabs:martinlabs-commons,https://bitbucket.org/martinlabs/martin.labs-java-commons,,,,,,True,,,
be.yildiz-games:component-native-vorbis,https://bitbucket.org/yildiz-engine-team/component-native-vorbis,,,,,,True,,,
at.borkowski.spicej:spicej,${scm-url},,,,,,True,,,
be.personify:personify-util,https://bitbucket.org/wouter29/?visibility=public,,,,,,True,,,
br.com.perolasoftware.framework:framework-business,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
be.yildiz-games:common-collection,https://bitbucket.org/yildiz-engine-team/common-collection,,,,,,True,,,
br.com.neppo.jlibs:common-dtos,https://bitbucket.org/neppo/java-common-dtos/src,,,,,,True,,,
br.com.perolasoftware.framework:aggregator-perola-components,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
br.com.perolasoftware.framework:aggregator-perola-framework-business,http://git.code.sf.net/p/perolajavafw/code,,,,,,True,,,
be.thematchbox:TheMatchBox-Common,git@bitbucket.org:thematchbox/theMatchBoxCommons.git,,,,,,True,,,
be.yildiz-games:module-audio-openal-win64,https://bitbucket.org/yildiz-engine-team/module-audio-openal-win64,,,,,,True,,,
city.smartb.i2:i2-user-f2-roles-set,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
be.personify:ipersonic-generator,https://bitbucket.org/wouter29/?visibility=public,,,,,,True,,,
cn.amorou.uid:uid-generator-spring-boot-starter,git@gitee.com:amorou/uid-generator-spring-boot-starter.git,,,,,,True,,,
cn.fox-tech:fox-edge-server-protocol-hj212-2017,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-protocol/fox-edge-server-protocol-hj212-2017,,,,,,True,,,
city.smartb.cccev:dsl-model,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
city.smartb.cccev:cccev-evidence-type-api,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
city.smartb.i2:group-domain,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
cn.fox-tech:fox-edge-server-common-utils-hex,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-common/fox-edge-server-common-utils/fox-edge-server-common-utils-hex,,,,,,True,,,
city.smartb.ssm:ssm-couchdb-dsl-jvm,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
ch.venky.redfort:redfort,https://codeberg.org/starlord/redfort/src/branch/main,,,,,,True,,,
city.smartb.im:role-domain-js,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
city.smartb.s2:s2-automate-storing-js,https://gitlab.smartb.city/fixers/s2,,,,,,True,,,
cn.fox-tech:fox-edge-server-protocol-haiwu-air-v200,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-protocol/fox-edge-server-protocol-haiwu-air-v200,,,,,,True,,,
city.smartb.cccev:cccev-concept-domain-js,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
city.smartb.i2:commons-domain-js,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
city.smartb.im:im-privilege-api,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cc.redberry:physics,https://bitbucket.org/redberry/redberry-physics/src/?at=v1.1.10,,,,,,True,,,
city.smartb.f2:f2-spring-data-mongodb-test,https://gitlab.smartb.city/fixers/F2,,,,,,True,,,
chat.rox.sdk:chatview,https://webim.ru/help/mobile-sdk/android-sdk-howto/,,,,,,True,,,
city.smartb.i2:i2-role-f2-command,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
cn.fly2think:PanoramaSystem,https://fly2think.coding.net/public/SamplePanorama/PanoramaDemo/git/files,,,,,,True,,,
cloud.orbit:orbit-proto,https://www.orbit.cloud,,,,,,True,,,
city.smartb.im:im-apikey-domain-jvm,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cc.drx:repl_2.12,http://git.drx.cc/drx,,,,,,True,,,
city.smartb.cccev:unit-f2-domain-js,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
cloud.tianai.rpc:tianai-rpc,https://gitee.com/tianai/tianai-rpc,,,,,,True,,,
city.smartb.i2:i2-commons-domain-jvm,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
cc.drx:p5_2.13.0-M3,http://git.drx.cc/drx,,,,,,True,,,
cc.drx:ng_2.13.0-M2,http://git.drx.cc/drx,,,,,,True,,,
city.smartb.iris:iris-crypto-rsa,https://gitlab.smartb.city/fixers/iris,,,,,,True,,,
cn.fox-tech:fox-edge-server-device-script,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-device/fox-edge-server-device-script,,,,,,True,,,
city.smartb.i2:client-domain,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
ca.ibodrov.concord:webapp-plugin,${project.url},,,,,,True,,,
city.smartb.im:organization-domain-js,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cn.coufran:bean-brige,https://gitee.com/coufran/bean-bridge,,,,,,True,,,
city.smartb.im:im-organization-client,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cn.fox-tech:fox-edge-server-common-utils-json,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-common/fox-edge-server-common-utils/fox-edge-server-common-utils-json,,,,,,True,,,
cat.inspiracio:html-servlet,https://bitbucket.org/bunkenburg/html-servlet,,,,,,True,,,
cn.fox-tech:fox-edge-server-common-utils-shell,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-common/fox-edge-server-common-utils/fox-edge-server-common-utils-shell,,,,,,True,,,
cn.fscode.commons:project-commons,${git.url},,,,,,True,,,
ch.sourcepond.maven.plugins:repository-builder-plugin,${git.url},,,,,,True,,,
cn.hchub:springboot-liquibase-starter,git@gitee.com:springboot-liquibase.git/springboot-liquibase-starter,,,,,,True,,,
city.smartb.iris:iris-jwt,https://gitlab.smartb.city/fixers/iris,,,,,,True,,,
cc.drx:archive_2.13,http://git.drx.cc/drx,,,,,,True,,,
cc.drx:repl_2.11,http://git.drx.cc/drx,,,,,,True,,,
city.smartb.cccev:requirement-domain-js,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
ch.sourcepond.io:fileobserver-impl,https://${repo.domain}/${repo.path},,,,,,True,,,
cn.51daxia:zzz-websocket,https://gitee.com/xxssyyyyssxx/jfinal-websocket,,,,,,True,,,
city.smartb.im:im-commons-api,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cn.fscode.commons:commons-security-spring-boot-starter,https://gitee.com/sgy_project/project-commons,,,,,,True,,,
br.ufes.inf.labes:jbutler,https://gitlab.labes.inf.ufes.br/labes/jbutler,,,,,,True,,,
cn.fox-tech:fox-edge-server-protocol-core,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-protocol/fox-edge-server-protocol-core,,,,,,True,,,
cn.fox-tech:fox-edge-server-protocol-modbus,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-protocol/fox-edge-server-protocol-modbus,,,,,,True,,,
cn.clientada4j:clientada4j-spring-boot-starter,https://gitee.com/wanghe199512/clientada4j-spring-boot-starter,,,,,,True,,,
city.smartb.i2:i2-group-domain-jvm,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
city.smartb.im:im-user-core-api,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
cn.fox-tech:fox-edge-server-common-utils-redis-value,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-common/fox-edge-server-common-utils/fox-edge-server-common-utils-redis-value,,,,,,True,,,
cc.renken:keylock,https://gitlab.com/funsheep/keylock/tree/develop,,,,,,True,,,
city.smartb.im:api-config,https://gitlab.smartb.city/framework/connect/im,,,,,,True,,,
ch.hotmilk.embrava.core:embravaLib,https://gitlab.com/stephan.mathys/embrava-lib,,,,,,True,,,
cc.springworks:springworks-parent,https://dev.azure.com/springworks/springworks/_git/springworks,,,,,,True,,,
ch.artecat.jexler:jexler-core,https://gitlab.com/jexler/jexler,,,,,,True,,,
cc.drx:ng_2.13.0-M3,http://git.drx.cc/drx,,,,,,True,,,
city.smartb.cccev:concept-f2-domain-jvm,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
cn.4coder:jdbc,https://gitee.com/yydf/easy-jdbc,,,,,,True,,,
cc.voox:express-worker-jd,https://voox.cc,,,,,,True,,,
city.smartb.s2:s2-event-sourcing-dsl-js,https://gitlab.smartb.city/fixers/s2,,,,,,True,,,
cn.com.chinarecrm:warning-receiver,https://git.chinarecrm.com.cn/CRS/warning-receiver.git,,,,,,True,,,
cc.renken:validate,https://gitlab.com/funsheep/validate/tree/develop,,,,,,True,,,
cc.youchain:tuples,scm:git@gitlab.iyouchain.com:20022/youchain/youchain.java.git,,,,,,True,,,
cn.fox-tech:fox-edge-server-protocol-cetups,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-protocol/fox-edge-server-protocol-cetups,,,,,,True,,,
ch.sourcepond.utils:podescoin-tests,https://${repo.domain}/${repo.path},,,,,,True,,,
city.smartb.i2:keycloak-auth-client,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
cc.shacocloud:mirage,https://gitee.com/shacocloud/mirage,,,,,,True,,,
ch.frostnova:caching-util,http://foo.googlecode.com/svn/trunk/,,,,,,True,,,
cn.antcore:spring-boot-starter-ant-resources,git@git.oschina.net:antcore/spring-boot-starter-ant-resources.git,,,,,,True,,,
ch.inftec.flyway:flyway-extension,git@bitbucket.org:inftec/flywayextension.git,,,,,,True,,,
cn.cocook:cocook-io,https://gitee.com/panmingguang2004/cocook,,,,,,True,,,
city.smartb.ssm:f2-session-perform-action,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
cn.hchub:springdoc-swagger3-ui-starter,git@gitee.com:hchub/springboot-swagger-starter.git/springdoc-swagger3-ui-starter,,,,,,True,,,
ch.sahits.game:Rendering,https://openpatrician.svn.sourceforge.net/svnroot/openpatrician/tags/OpenPatrician-0.0.2/OpenPatrician,,,,,,True,,,
city.smartb.cccev:framework-f2-api,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
city.smartb.cccev:cccev-projection-api,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
club.mrxiao:tool-garbage,git@gitee.com:mr-xiaoyu/tool-garbage.git,,,,,,True,,,
city.smartb.i2:realm-domain,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
city.smartb.i2:user-f2-update,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
ca.mcscert.jtet:jtet,https://groke.cas.mcmaster.ca/gitlab/tables/jtet,,,,,,True,,,
cloud.proxi:shared-iosArm64,https://proxi.cloud,,,,,,True,,,
cc.rbbl:java-object-flattener,https://gitlab.com/rbbl/java-object-flattener,,,,,,True,,,
city.smartb.ssm:ssm-sdk-json,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
cc.rbbl.gitlab-ci-kotlin-dsl-extensions:common-jobs,https://gitlab.com/rbbl/gitlab-ci-kotlin-dsl-extensions,,,,,,True,,,
city.smartb.s2:did-domain-js,https://gitlab.smartb.city/fixers/s2,,,,,,True,,,
city.smartb.i2:i2-client-f2-update,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
city.smartb.cccev:cccev-dsl-model-js,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
br.com.thiaguten:umbrella-lifecycle,https://gitlab.com/thiaguten/umbrella,,,,,,True,,,
city.smartb.ssm:ssm-tx-spring-boot-starter,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
cn.fox-tech:fox-edge-server-common-domain,git@gitee.com/fierce_wolf/fox-edge-server-protocol.git/fox-edge-server-common/fox-edge-server-common-domain,,,,,,True,,,
city.smartb.ssm:ssm-chaincode-dsl-jvm,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
cc.drx:repl_2.13.0-M4,http://git.drx.cc/drx,,,,,,True,,,
city.smartb.i2:i2-user-domain-jvm,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
cn.easyutil:easysql,http://easyutil.cn,,,,,,True,,,
city.smartb.ssm:ssm-couchdb-sdk,https://gitlab.smartb.city/fixers/ssm,,,,,,True,,,
city.smartb.cccev:cccev-dsl-model-jvm,https://gitlab.smartb.city/fixers/cccev,,,,,,True,,,
city.smartb.i2:i2-realm-domain-jvm,https://gitlab.smartb.city/fixers/i2,,,,,,True,,,
club.zhcs:tiny,https://gitea.kerbores.com/ZHCS.CLUB/tiny.git,,,,,,True,,,
