patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc,cve
io.spray:spray-json_2.11:1.3.5,spray/spray,CVE-2018-18854,HIGH,True,2018-11-09T17:41:35Z,2018-11-08,109.0,179.0,555.0,6976.0,13390.0,-6414.0,47.0,33.0,10.0,148.0,783.0,350.07000000000005,21.0,1956.0,1192.0,382.0,221.0,55.56000000000002,1
io.spray:spray-json_2.11:1.3.5,spray/spray,CVE-2018-18853,HIGH,True,2018-11-09T17:42:26Z,2018-11-08,109.0,179.0,555.0,6976.0,13390.0,-6414.0,47.0,33.0,10.0,148.0,783.0,350.07000000000005,21.0,1956.0,1192.0,382.0,221.0,55.56000000000002,1
com.linecorp.armeria:armeria-saml:1.27.2,line/armeria,CVE-2024-1735,CRITICAL,True,2024-02-26T20:04:37Z,2024-02-25,1859.0,1299.0,16749.0,2325954.0,1118024.0,1207930.0,3430.0,3080.0,29982.0,691.0,6926.0,8254.450000000003,209.0,7084.0,4962.0,1061.0,2335.0,2570.250000000001,1
com.linecorp.armeria:armeria:0.46.3,line/armeria,CVE-2019-16771,MODERATE,True,2019-12-05T18:40:51Z,2017-07-06,204.0,144.0,2101.0,264895.0,88529.0,176366.0,499.0,469.0,3339.0,69.0,176.0,949.07,34.0,1372.0,898.0,237.0,249.0,323.00000000000006,1
com.linecorp.armeria:armeria:1.13.4,line/armeria,CVE-2021-43795,HIGH,True,2021-12-02T22:25:54Z,2021-12-02,1364.0,990.0,13099.0,1646270.0,782554.0,863716.0,2565.0,2361.0,22308.0,413.0,3194.0,5729.060000000001,145.0,5238.0,3674.0,782.0,1498.0,1763.09,1
org.htmlunit:htmlunit:3.9.0,HtmlUnit/htmlunit,CVE-2023-49093,CRITICAL,True,2023-12-04T23:13:30Z,2023-12-03,531.0,422.0,2942.0,150909.0,74449.0,76460.0,158.0,101.0,32.0,497.0,803.0,1408.1100000000006,30.0,1253.0,855.0,196.0,773.0,537.55,1
org.zeroturnaround:zt-zip:1.13,zeroturnaround/zt-zip,CVE-2018-1002201,MODERATE,True,2022-05-13T01:30:44Z,2018-05-02,34.0,29.0,130.0,5465.0,2527.0,2938.0,11.0,10.0,28.0,66.0,154.0,155.56000000000003,7.0,1011.0,673.0,169.0,93.0,101.07000000000002,1
org.apache.iotdb:iotdb-parent:0.12.6,apache/iotdb,CVE-2023-51656,HIGH,True,2023-12-21T12:30:29Z,2022-07-08,513.0,349.0,11104.0,6306968.0,3722494.0,2584474.0,5978.0,5164.0,13147.0,563.0,1595.0,7792.3600000000015,198.0,4206.0,2282.0,962.0,1728.0,2551.95,1
com.azure:azure-core-amqp:1.6.0,Azure/azure-sdk-for-java,CVE-2020-16971,HIGH,True,2022-05-24T17:35:51Z,2020-10-12,4021.0,3325.0,24087.0,99263001.0,14320811.0,84942190.0,12387.0,6209.0,27115.0,865.0,2268.0,11712.52,198.0,2443.0,611.0,916.0,3334.0,2616.9899999999993,1
com.nepxion:discovery:6.17.0,Nepxion/Discovery,CVE-2022-23464,MODERATE,True,2022-09-25T00:00:15Z,2022-09-30,110.0,104.0,383.0,36492.0,14288.0,22204.0,68.0,52.0,11.0,127.0,294.0,348.8300000000001,14.0,8265.0,5402.0,1432.0,207.0,231.53,1
com.nepxion:discovery:6.17.0,Nepxion/Discovery,CVE-2022-23463,CRITICAL,True,2022-09-25T00:00:15Z,2022-09-30,110.0,104.0,383.0,36492.0,14288.0,22204.0,68.0,52.0,11.0,127.0,294.0,348.8300000000001,14.0,8265.0,5402.0,1432.0,207.0,231.53,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.19.2,cloudfoundry/uaa,CVE-2018-11047,HIGH,True,2022-05-13T01:49:00Z,2018-07-11,506.0,463.0,3457.0,202741.0,27836.0,174905.0,266.0,118.0,59.0,610.0,817.0,1844.4400000000005,44.0,1835.0,709.0,563.0,1005.0,600.1700000000001,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.12.0,cloudfoundry/uaa,CVE-2017-4960,HIGH,True,2022-05-13T01:07:24Z,2017-02-27,299.0,258.0,1836.0,139485.0,19657.0,119828.0,149.0,58.0,39.0,355.0,286.0,1028.51,34.0,1113.0,409.0,352.0,547.0,306.25,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.15.0,cloudfoundry/uaa,CVE-2017-4973,HIGH,True,2022-05-13T01:07:25Z,2017-04-18,335.0,268.0,2109.0,181426.0,22203.0,159223.0,167.0,62.0,45.0,378.0,340.0,1143.79,36.0,1224.0,450.0,387.0,607.0,344.61,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.3.0.1,cloudfoundry/uaa,CVE-2016-3084,HIGH,True,2022-05-13T01:07:24Z,2016-05-04,182.0,140.0,1066.0,37357.0,8452.0,28905.0,90.0,41.0,26.0,200.0,91.0,596.7699999999999,24.0,691.0,243.0,224.0,312.0,173.45,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.1.0,cloudfoundry/uaa,CVE-2017-4991,HIGH,True,2022-05-13T01:07:26Z,2017-05-15,350.0,278.0,2178.0,182525.0,22453.0,160072.0,174.0,64.0,45.0,401.0,368.0,1192.42,37.0,1287.0,469.0,409.0,635.0,359.0,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.4.0,cloudfoundry/uaa,CVE-2017-8032,MODERATE,True,2022-05-13T01:07:27Z,2017-06-08,362.0,302.0,2279.0,182996.0,22529.0,160467.0,180.0,65.0,45.0,424.0,395.0,1245.62,37.0,1319.0,483.0,418.0,669.0,377.61,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.1.0,cloudfoundry/uaa,CVE-2018-1190,MODERATE,True,2022-05-13T01:10:01Z,2017-05-15,350.0,278.0,2178.0,182525.0,22453.0,160072.0,174.0,64.0,45.0,401.0,368.0,1192.42,37.0,1287.0,469.0,409.0,635.0,359.0,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.23.0,cloudfoundry/uaa,CVE-2018-15761,HIGH,True,2022-05-13T01:34:08Z,2018-10-29,528.0,477.0,3563.0,209225.0,37966.0,171259.0,275.0,124.0,61.0,646.0,932.0,1926.1800000000003,46.0,1924.0,764.0,580.0,1064.0,641.3800000000001,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.19.0,cloudfoundry/uaa,CVE-2018-11041,MODERATE,True,2022-05-14T03:05:26Z,2018-06-13,490.0,452.0,3373.0,202709.0,27700.0,175009.0,259.0,113.0,59.0,591.0,780.0,1800.2100000000005,43.0,1795.0,689.0,553.0,980.0,581.59,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.8.3,cloudfoundry/uaa,CVE-2018-1192,HIGH,True,2022-05-14T03:41:29Z,2018-01-15,438.0,419.0,2971.0,198293.0,26645.0,171648.0,223.0,90.0,55.0,520.0,598.0,1573.9800000000005,40.0,1575.0,585.0,495.0,850.0,504.6,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.1,cloudfoundry/uaa,CVE-2017-8031,MODERATE,True,2022-05-13T01:10:00Z,2017-10-26,420.0,362.0,2772.0,197011.0,26437.0,170574.0,208.0,86.0,51.0,489.0,505.0,1476.3500000000004,40.0,1469.0,533.0,468.0,793.0,460.61,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.16.0,cloudfoundry/uaa,CVE-2017-4974,MODERATE,True,2022-05-13T01:07:26Z,2017-04-24,335.0,268.0,2109.0,181426.0,22203.0,159223.0,167.0,62.0,45.0,378.0,340.0,1143.79,36.0,1224.0,450.0,387.0,607.0,344.61,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.2.0,cloudfoundry/uaa,CVE-2017-4992,CRITICAL,True,2022-05-13T01:07:25Z,2017-05-22,350.0,278.0,2178.0,182525.0,22453.0,160072.0,174.0,64.0,45.0,401.0,368.0,1192.42,37.0,1287.0,469.0,409.0,635.0,359.0,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.3.0.5,cloudfoundry/uaa,CVE-2016-6637,CRITICAL,True,2022-05-13T01:07:27Z,2016-09-01,231.0,210.0,1371.0,79149.0,11397.0,67752.0,117.0,51.0,26.0,277.0,173.0,779.97,29.0,887.0,305.0,291.0,413.0,226.79,1
org.cloudfoundry.identity:cloudfoundry-identity-server:3.4.2,cloudfoundry/uaa,CVE-2016-5016,MODERATE,True,2022-05-14T01:30:57Z,2016-07-22,211.0,178.0,1214.0,38487.0,8764.0,29723.0,102.0,46.0,26.0,235.0,131.0,687.91,26.0,798.0,276.0,261.0,360.0,200.08,1
com.fasterxml.jackson.dataformat:jackson-dataformats-text:2.15.0,FasterXML/jackson-dataformats-text,CVE-2023-3894,HIGH,True,2023-08-08T18:30:37Z,2023-04-23,276.0,196.0,1432.0,35892.0,16534.0,19358.0,125.0,102.0,67.0,356.0,1329.0,928.08,43.0,721.0,394.0,164.0,530.0,223.27,1
org.springframework.graphql:spring-graphql:1.0.4,spring-projects/spring-graphql,CVE-2023-34047,LOW,True,2023-09-20T12:30:22Z,2023-03-21,531.0,486.0,1663.0,46214.0,5026.0,41188.0,112.0,18.0,44.0,347.0,163.0,1043.1999999999998,13.0,1961.0,1426.0,268.0,589.0,258.95,1
org.boofcv:boofcv-core:0.43.1,lessthanoptimal/BoofCV,CVE-2023-39010,CRITICAL,True,2023-07-28T15:30:23Z,2023-05-31,189.0,150.0,810.0,418682.0,208315.0,210367.0,174.0,151.0,21.0,213.0,641.0,631.19,11.0,1445.0,927.0,259.0,326.0,340.79,1
io.airlift:aircompressor:0.27,airlift/aircompressor,CVE-2024-36114,HIGH,True,2024-06-02T22:30:02Z,2024-05-20,47.0,32.0,231.0,77678.0,65241.0,12437.0,123.0,93.0,82.0,132.0,320.0,395.2600000000001,10.0,689.0,469.0,110.0,187.0,59.93,1
org.opencms:opencms-core:11.0.1,alkacon/opencms-core,CVE-2019-13234,MODERATE,True,2019-11-12T22:58:11Z,2019-09-05,307.0,301.0,835.0,188726.0,38236.0,150490.0,76.0,28.0,21.0,272.0,581.0,693.6000000000003,14.0,839.0,307.0,266.0,410.0,200.83,1
org.opencms:opencms-core:11.0.1,alkacon/opencms-core,CVE-2019-13236,MODERATE,True,2019-11-12T22:58:21Z,2019-09-05,307.0,301.0,835.0,188726.0,38236.0,150490.0,76.0,28.0,21.0,272.0,581.0,693.6000000000003,14.0,839.0,307.0,266.0,410.0,200.83,1
org.opencms:opencms-core:16.0,alkacon/opencms-core,CVE-2023-37602,MODERATE,True,2023-07-20T21:30:58Z,2023-09-29,389.0,433.0,1025.0,222065.0,54134.0,167931.0,88.0,32.0,21.0,380.0,1243.0,890.3200000000005,17.0,1299.0,432.0,434.0,544.0,246.31,1
org.opencms:opencms-core:11.0.1,alkacon/opencms-core,CVE-2023-31544,MODERATE,True,2023-05-16T21:30:23Z,2019-09-05,307.0,301.0,835.0,188726.0,38236.0,150490.0,76.0,28.0,21.0,272.0,581.0,693.6000000000003,14.0,839.0,307.0,266.0,410.0,200.83,1
org.opencms:opencms-core:11.0.1,alkacon/opencms-core,CVE-2019-13237,MODERATE,True,2019-11-12T22:58:14Z,2019-09-05,307.0,301.0,835.0,188726.0,38236.0,150490.0,76.0,28.0,21.0,272.0,581.0,693.6000000000003,14.0,839.0,307.0,266.0,410.0,200.83,1
org.opencms:opencms-core:17.0,alkacon/opencms-core,CVE-2024-5520,MODERATE,True,2024-05-30T19:49:04Z,2024-04-08,398.0,441.0,1040.0,222508.0,54400.0,168108.0,93.0,37.0,22.0,394.0,1350.0,918.9000000000004,17.0,1336.0,447.0,445.0,560.0,252.37000000000003,1
org.opencms:opencms-core:12.0,alkacon/opencms-core,CVE-2021-3312,MODERATE,True,2021-10-12T17:23:40Z,2021-10-12,351.0,368.0,910.0,190959.0,39992.0,150967.0,80.0,29.0,21.0,320.0,925.0,784.2500000000003,14.0,1014.0,377.0,319.0,475.0,223.16000000000005,1
org.opencms:opencms-core:11.0.1,alkacon/opencms-core,CVE-2019-13235,MODERATE,True,2019-11-12T22:58:16Z,2019-09-05,307.0,301.0,835.0,188726.0,38236.0,150490.0,76.0,28.0,21.0,272.0,581.0,693.6000000000003,14.0,839.0,307.0,266.0,410.0,200.83,1
org.bouncycastle:bctls-jdk18on:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk18on:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk18on:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk15on:1.60,bcgit/bc-java,CVE-2018-1000613,CRITICAL,True,2018-10-17T16:23:12Z,2018-07-05,207.0,156.0,693.0,115009.0,91451.0,23558.0,79.0,8.0,7.0,292.0,27.0,620.81,5.0,1409.0,629.0,390.0,394.0,161.19,1
org.bouncycastle:bcprov-jdk15on:1.67,bcgit/bc-java,CVE-2020-28052,HIGH,True,2021-04-30T16:14:15Z,2020-11-01,567.0,422.0,1950.0,150536.0,95050.0,55486.0,161.0,8.0,15.0,761.0,159.0,1592.7900000000002,5.0,2676.0,1242.0,717.0,1023.0,399.7299999999999,1
org.bouncycastle:bcprov-debug-jdk14:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-15,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bcprov-jdk15to18:1.78,bcgit/bc-java,CGA-88fx-6j2p-hrcp,LOW,True,2024-05-03T18:30:37Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk15to18:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bcprov-jdk15to18:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk15to18:1.66,bcgit/bc-java,CVE-2020-15522,MODERATE,True,2021-08-13T15:22:31Z,2020-07-07,497.0,369.0,1755.0,141843.0,94098.0,47745.0,143.0,8.0,15.0,676.0,139.0,1418.65,5.0,2506.0,1154.0,676.0,909.0,361.2999999999999,1
org.bouncycastle:bcprov-jdk15to18:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk15to18:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk15to18:1.73,bcgit/bc-java,CGA-q98p-rjg3-8jq7,MODERATE,True,2023-11-23T18:30:33Z,2023-04-11,950.0,799.0,3747.0,194252.0,101381.0,92871.0,267.0,8.0,66.0,1254.0,304.0,2697.4200000000005,5.0,3927.0,1924.0,1002.0,1727.0,659.8500000000001,1
org.bouncycastle:bcprov-jdk15to18:1.67,bcgit/bc-java,CVE-2020-28052,HIGH,True,2021-04-30T16:14:15Z,2020-11-01,567.0,422.0,1950.0,150536.0,95050.0,55486.0,161.0,8.0,15.0,761.0,159.0,1592.7900000000002,5.0,2676.0,1242.0,717.0,1023.0,399.7299999999999,1
org.bouncycastle:bcprov-jdk14:1.64,bcgit/bc-java,CVE-2019-17359,HIGH,True,2019-10-17T18:15:16Z,2019-10-11,376.0,291.0,1331.0,130711.0,93385.0,37326.0,122.0,8.0,9.0,519.0,94.0,1105.16,5.0,2091.0,965.0,563.0,709.0,286.41999999999996,1
org.bouncycastle:bcprov-jdk14:1.78,bcgit/bc-java,CGA-88fx-6j2p-hrcp,LOW,True,2024-05-03T18:30:37Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk14:1.67,bcgit/bc-java,CVE-2020-28052,HIGH,True,2021-04-30T16:14:15Z,2020-11-01,567.0,422.0,1950.0,150536.0,95050.0,55486.0,161.0,8.0,15.0,761.0,159.0,1592.7900000000002,5.0,2676.0,1242.0,717.0,1023.0,399.7299999999999,1
org.bouncycastle:bcprov-ext-jdk15to18:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bcprov-ext-jdk15on:1.67,bcgit/bc-java,CVE-2020-28052,HIGH,True,2021-04-30T16:14:15Z,2020-12-22,579.0,433.0,1997.0,151589.0,95120.0,56469.0,163.0,8.0,15.0,781.0,164.0,1629.3000000000002,5.0,2718.0,1268.0,725.0,1049.0,409.3699999999999,1
org.bouncycastle:bcprov-debug-jdk15to18:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-15,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bcprov-debug-jdk18on:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-15,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bctls-jdk15to18:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk15to18:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk15to18:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bctls-jdk14:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcpkix-jdk18on:1.73,bcgit/bc-java,CGA-q98p-rjg3-8jq7,MODERATE,True,2023-11-23T18:30:33Z,2023-04-11,950.0,799.0,3747.0,194252.0,101381.0,92871.0,267.0,8.0,66.0,1254.0,304.0,2697.4200000000005,5.0,3927.0,1924.0,1002.0,1727.0,659.8500000000001,1
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-2f4h-fc34-cw83,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-88fx-6j2p-hrcp,LOW,True,2024-05-03T18:30:37Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk18on:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-96m8-9rvf-gh6w,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk18on:1.78,bcgit/bc-java,CGA-h49m-7vwx-446f,MODERATE,True,2024-05-14T15:32:54Z,2024-04-06,1127.0,953.0,4604.0,242753.0,105072.0,137681.0,305.0,11.0,71.0,1501.0,364.0,3213.9500000000003,8.0,4326.0,2171.0,1078.0,2067.0,771.2400000000004,1
org.bouncycastle:bcprov-jdk18on:1.73,bcgit/bc-java,CGA-q98p-rjg3-8jq7,MODERATE,True,2023-11-23T18:30:33Z,2023-04-11,950.0,799.0,3747.0,194252.0,101381.0,92871.0,267.0,8.0,66.0,1254.0,304.0,2697.4200000000005,5.0,3927.0,1924.0,1002.0,1727.0,659.8500000000001,1
org.bouncycastle:bcprov-ext-jdk18on:1.74,bcgit/bc-java,CGA-9v29-fwrv-3vmr,MODERATE,True,2023-07-05T03:30:23Z,2023-06-14,976.0,827.0,3899.0,200680.0,103707.0,96973.0,284.0,8.0,66.0,1287.0,314.0,2777.4600000000005,5.0,3991.0,1960.0,1016.0,1776.0,677.5000000000002,1
io.github.classgraph:classgraph:4.8.112,classgraph/classgraph,CVE-2021-47621,MODERATE,True,2024-06-21T06:31:12Z,2021-08-07,386.0,390.0,3171.0,15797.0,4074.0,11723.0,186.0,161.0,27.0,301.0,1604.0,1187.3599999999997,52.0,2643.0,2117.0,263.0,531.0,432.4100000000001,1
io.kubernetes:client-java:11.0.1,kubernetes-client/java,CVE-2021-25738,MODERATE,True,2021-10-12T17:50:25Z,2021-03-02,782.0,762.0,6621.0,1814402.0,829302.0,985100.0,817.0,686.0,1338.0,540.0,1489.0,2753.87,93.0,3460.0,1790.0,835.0,1240.0,586.0300000000001,1
io.kubernetes:client-java:9.0.2,kubernetes-client/java,CVE-2020-8570,HIGH,True,2021-01-29T18:12:54Z,2020-08-17,642.0,593.0,4834.0,1681413.0,762336.0,919077.0,538.0,461.0,1081.0,465.0,999.0,2164.25,80.0,2741.0,1407.0,667.0,1024.0,450.80000000000007,1
com.github.junrar:junrar:7.4.1,junrar/junrar,CVE-2022-23596,HIGH,True,2022-02-01T00:47:23Z,2022-01-26,29.0,26.0,294.0,74271.0,71269.0,3002.0,42.0,30.0,25.0,64.0,322.0,176.88000000000002,14.0,337.0,185.0,76.0,96.0,45.99,1
io.pebbletemplates:pebble:3.1.6,PebbleTemplates/pebble,CVE-2022-37767,CRITICAL,True,2022-09-13T00:00:39Z,2022-09-21,344.0,282.0,1447.0,85335.0,34585.0,50750.0,221.0,176.0,41.0,433.0,3425.0,1173.84,70.0,1444.0,996.0,224.0,644.0,338.41,1
io.pebbletemplates:pebble-project:3.1.4,PebbleTemplates/pebble,CVE-2019-19899,CRITICAL,True,2022-05-24T22:01:17Z,2020-05-28,270.0,242.0,1248.0,80688.0,25222.0,55466.0,186.0,148.0,29.0,362.0,1725.0,970.53,59.0,1174.0,796.0,189.0,532.0,285.5900000000001,1
org.owasp.antisamy:antisamy:1.6.4,nahsra/antisamy,CVE-2021-35043,MODERATE,True,2021-08-02T16:58:43Z,2021-07-03,44.0,38.0,361.0,10087.0,5292.0,4795.0,49.0,41.0,43.0,102.0,362.0,250.67,15.0,236.0,100.0,68.0,146.0,70.67999999999999,1
org.apache.druid:druid:0.17.1,apache/druid,CVE-2020-1958,MODERATE,True,2022-02-09T22:05:39Z,2020-03-30,3129.0,2377.0,28523.0,5523802.0,2140053.0,3383749.0,5309.0,4641.0,30851.0,1177.0,6915.0,12262.749999999998,362.0,13990.0,8792.0,2599.0,4077.0,4109.759999999999,1
org.springframework:spring-core:6.1.3,spring-projects/spring-framework,CVE-2024-22233,HIGH,True,2024-01-22T15:30:23Z,2024-01-11,7312.0,8036.0,28957.0,6992457.0,5173410.0,1819047.0,3774.0,701.0,1415.0,8086.0,11456.0,19857.11,273.0,147686.0,58188.0,44749.0,11607.0,4960.680000000001,1
org.springframework:spring-core:5.1.11.RELEASE,spring-projects/spring-framework,CVE-2021-22060,MODERATE,True,2022-01-12T23:04:06Z,2019-11-02,1398.0,1754.0,7764.0,4495906.0,2950795.0,1545111.0,1810.0,335.0,562.0,2321.0,1644.0,6127.209999999999,138.0,80017.0,33445.0,23286.0,3271.0,1656.3000000000004,1
