full_name,github_owner,github_repo,data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,patched_release_id
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2024-23450,MODERATE,True,2024-03-27T18:32:38Z,-155030243000,7.0.0,1554512681000,2019-04-05,8.12.2,1708366473000,2024-02-19,6.7.2,1556534115000.0,2019-04-29,8.15.0,GHSA-w5gg-2q56-6h4f,"BIT-elasticsearch-2024-23450, CVE-2024-23450",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.7.2
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2023-46673,MODERATE,True,2023-11-22T12:30:26Z,-144122111000,7.0.0,1554512681000,2019-04-05,8.10.2,1695164005000,2023-09-19,6.7.2,1556534115000.0,2019-04-29,8.15.0,GHSA-285m-vhfq-xx4h,"BIT-elasticsearch-2023-46673, CVE-2023-46673",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.7.2
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2023-31419,MODERATE,True,2023-10-26T18:30:23Z,-141810908000,7.0.0,1554512681000,2019-04-05,7.17.12,1690291246000,2023-07-25,6.7.2,1556534115000.0,2019-04-29,8.15.0,GHSA-qwrx-45xf-jjf7,"BIT-elasticsearch-2023-31419, CVE-2023-31419",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.7.2
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2023-31417,MODERATE,True,2023-10-26T18:30:23Z,-141810908000,7.0.0,1554512681000,2019-04-05,8.9.1,1692255927000,2023-08-17,6.7.2,1556534115000.0,2019-04-29,8.15.0,GHSA-99pc-69q9-jxf2,"BIT-elasticsearch-2023-31417, CVE-2023-31417",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.7.2
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2021-22134,MODERATE,True,2021-03-18T19:23:57Z,-32829107000,7.6.0,1580956965000,2020-02-05,7.10.2,1610648657000,2021-01-14,6.8.7,1583266330000.0,2020-03-03,8.15.0,GHSA-hwvv-438r-mhvj,"BIT-elasticsearch-2021-22134, CVE-2021-22134",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.8.7
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2021-22132,MODERATE,True,2021-03-18T19:27:27Z,-26801323000,7.7.0,1589261956000,2020-05-11,7.10.1,1607508438000,2020-12-09,6.8.9,1589294324000.0,2020-05-12,8.15.0,GHSA-5fvx-2jj3-6mff,"BIT-elasticsearch-2021-22132, CVE-2021-22132",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.8.9
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2021-22147,MODERATE,True,2021-09-20T20:29:40Z,-15726748000,7.11.0,1612834283000,2021-02-08,7.13.4,1626766636000,2021-07-20,6.8.15,1616443032000.0,2021-03-22,8.15.0,GHSA-45h5-r968-5xr7,"BIT-elasticsearch-2021-22147, CVE-2021-22147",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.8.15
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2024-37280,MODERATE,True,2024-06-13T18:31:58Z,-5682371000,8.13.1,1712039727000,2024-04-02,8.13.4,1715081228000,2024-05-07,7.17.20,1712621147000.0,2024-04-08,8.15.0,GHSA-4q22-422g-m4pj,"BIT-elasticsearch-2024-37280, CVE-2024-37280",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:7.17.20
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2024-23451,MODERATE,True,2024-03-27T18:32:39Z,-14807840000,8.10.0,1694451501000,2023-09-11,8.12.2,1708366473000,2024-02-19,7.17.14,1696756519000.0,2023-10-08,8.15.0,GHSA-r3hx-qfh5-r9m7,"BIT-elasticsearch-2024-23451, CVE-2024-23451",https://github.com/elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:7.17.14
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2022-23708,MODERATE,True,2022-03-04T00:00:15Z,-7149502000,7.16.0,1638799315000,2021-12-06,7.17.0,1643654322000,2022-01-31,6.8.21,1639202513000.0,2021-12-10,8.15.0,GHSA-pgq6-ccqj-hpqr,"BIT-elasticsearch-2022-23708, CVE-2022-23708",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:6.8.21
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2022-23712,HIGH,True,2022-06-07T00:00:33Z,-8504172000,8.0.0,1644431428000,2022-02-09,8.2.0,1651491719000,2022-05-02,7.17.1,1646055861000.0,2022-02-28,8.15.0,GHSA-wh6w-69xc-5rq5,"BIT-elasticsearch-2022-23712, CVE-2022-23712",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:7.17.1
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch:elasticsearch,org.elasticsearch,elasticsearch,BIT-elasticsearch-2024-23449,MODERATE,True,2024-03-29T12:30:42Z,-45021077000,8.4.0,1661328395000,2022-08-24,8.11.0,1699127200000,2023-11-04,7.17.7,1666694365000.0,2022-10-25,8.15.0,GHSA-pw39-f3m5-cxfc,"BIT-elasticsearch-2024-23449, CVE-2024-23449",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch:elasticsearch:7.17.7
elastic/elasticsearch,elastic,elasticsearch,0,org.elasticsearch.client:elasticsearch-rest-client,org.elasticsearch.client,elasticsearch-rest-client,BIT-elasticsearch-2021-22145,MODERATE,True,2022-05-24T19:08:49Z,-40626051000,7.10.0,1604983283000,2020-11-09,7.13.3,1625589311000,2021-07-06,6.8.14,1612793278000.0,2021-02-08,8.15.0,GHSA-q394-h7f5-7f44,"BIT-elasticsearch-2021-22145, CVE-2021-22145",git@github.com:elastic/elasticsearch.git,https://github.com/elastic/elasticsearch,https://api.github.com/repos/elastic/elasticsearch,org.elasticsearch.client:elasticsearch-rest-client:6.8.14
spring-cloud/spring-cloud-build,spring-cloud,spring-cloud-build,0,org.springframework.cloud:spring-cloud-function-context,org.springframework.cloud,spring-cloud-function-context,CVE-2022-22963,CRITICAL,True,2022-04-03T00:00:59Z,-393238000,1.0.0.RELEASE,1529317618000,2018-06-18,3.2.2,1645028119000,2022-02-16,3.2.3,1648550821000.0,2022-03-29,4.1.3,GHSA-6v73-fgf6-w5j7,CVE-2022-22963,https://github.com/spring-cloud/spring-cloud-build/spring-cloud-function-parent/spring-cloud-function-context,https://github.com/spring-cloud/spring-cloud-build,https://api.github.com/repos/spring-cloud/spring-cloud-build,org.springframework.cloud:spring-cloud-function-context:3.2.3
wix/wix-embedded-mysql,wix,wix-embedded-mysql,2,com.wix:wix-embedded-mysql,com.wix,wix-embedded-mysql,CVE-2023-39021,CRITICAL,False,2023-07-28T15:30:23Z,40306802808,1.0.0,1437131610000,2015-07-17,4.6.2,1645544602000,2022-02-22,,,,4.6.2,GHSA-fx3v-4w3w-wpwr,CVE-2023-39021,git@github.com:wix/wix-embedded-mysql.git,https://github.com/wix/wix-embedded-mysql,https://api.github.com/repos/wix/wix-embedded-mysql,
ant-media/Ant-Media-Server,ant-media,Ant-Media-Server,1,io.antmedia:ant-media-server,io.antmedia,ant-media-server,CVE-2024-3462,MODERATE,True,2024-05-14T18:30:52Z,4463888000,1.2.0,1517039848000,2018-01-27,2.9.0,1712342065000,2024-04-05,2.10.0,1720175340000.0,2024-07-05,2.10.0,GHSA-g95v-3pj6-j433,CVE-2024-3462,https://github.com/ant-media/Ant-Media-Server.git,https://github.com/ant-media/Ant-Media-Server,https://api.github.com/repos/ant-media/Ant-Media-Server,io.antmedia:ant-media-server:2.10.0
ant-media/Ant-Media-Server,ant-media,Ant-Media-Server,0,io.antmedia:ant-media-server,io.antmedia,ant-media-server,CVE-2024-32656,HIGH,True,2024-04-22T15:51:59Z,-1459054000,2.6.0,1684302242000,2023-05-16,2.8.2,1706790473000,2024-02-01,2.9.0,1712342065000.0,2024-04-05,2.10.0,GHSA-qwhw-hh9j-54f5,CVE-2024-32656,https://github.com/ant-media/Ant-Media-Server.git,https://github.com/ant-media/Ant-Media-Server,https://api.github.com/repos/ant-media/Ant-Media-Server,io.antmedia:ant-media-server:2.9.0
mvel/mvel,mvel,mvel,0,org.mvel:mvel2,org.mvel,mvel2,CVE-2023-51079,MODERATE,True,2023-12-27T21:31:01Z,-2445343000,2.5.0.Final,1686045039000,2023-06-06,2.5.0.Final,1686045039000,2023-06-06,2.5.1.Final,1701267318000.0,2023-11-29,2.5.2.Final,GHSA-h63j-xqx6-w58r,CVE-2023-51079,scm:git:git@github.com:mvel/mvel.git,https://github.com/mvel/mvel,https://api.github.com/repos/mvel/mvel,org.mvel:mvel2:2.5.1.Final
swagger-api/swagger-ui,swagger-api,swagger-ui,0,org.webjars.npm:swagger-ui,org.webjars.npm,swagger-ui,CVE-2019-17495,CRITICAL,True,2019-10-15T19:27:05Z,-2001641000,2.1.3,1446940716000,2015-11-07,3.23.10,1568634199000,2019-09-16,3.23.11,1569165984000.0,2019-09-22,5.17.14,GHSA-c427-hjc3-wrfw,CVE-2019-17495,git+https://github.com/swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,https://api.github.com/repos/swagger-api/swagger-ui,org.webjars.npm:swagger-ui:3.23.11
skylot/jadx,skylot,jadx,0,io.github.skylot:jadx-core,io.github.skylot,jadx-core,CVE-2022-0219,MODERATE,True,2022-01-21T18:13:42Z,-109773000,1.3.1,1639929657000,2021-12-19,1.3.1,1639929657000,2021-12-19,1.3.2,1642679049000.0,2022-01-20,1.5.0,GHSA-r8j4-96mx-rjcc,CVE-2022-0219,https://github.com/skylot/jadx,https://github.com/skylot/jadx,https://api.github.com/repos/skylot/jadx,io.github.skylot:jadx-core:1.3.2
skylot/jadx,skylot,jadx,0,io.github.skylot:jadx-plugins-api,io.github.skylot,jadx-plugins-api,CVE-2022-39259,MODERATE,True,2022-10-20T18:20:28Z,-10716000,1.3.1,1639929712000,2021-12-19,1.4.4,1661010563000,2022-08-20,1.4.5,1666279312000.0,2022-10-20,1.4.7,GHSA-3r7j-8mqh-6qhx,CVE-2022-39259,https://github.com/skylot/jadx,https://github.com/skylot/jadx,https://api.github.com/repos/skylot/jadx,io.github.skylot:jadx-plugins-api:1.4.5
neo4j/neo4j,neo4j,neo4j,0,org.neo4j:neo4j-enterprise,org.neo4j,neo4j-enterprise,CVE-2018-18389,CRITICAL,True,2018-10-17T17:31:26Z,-12308786000,3.4.0,1526365254000,2018-05-15,3.4.8,1538572266000,2018-10-03,3.5.0-alpha01,1527488700000.0,2018-05-28,3.4.18,GHSA-h5f5-rj4r-42f6,CVE-2018-18389,https://github.com/neo4j/neo4j,https://github.com/neo4j/neo4j,https://api.github.com/repos/neo4j/neo4j,org.neo4j:neo4j-enterprise:3.5.0-alpha01
neo4j/neo4j,neo4j,neo4j,0,org.neo4j:neo4j-cypher,org.neo4j,neo4j-cypher,CVE-2024-34517,MODERATE,True,2024-05-07T18:30:34Z,-47632326000,5.1.0,1666172678000,2022-10-19,5.18.1,1710752936000,2024-03-18,4.3.20,1667474308000.0,2022-11-03,5.23.0,GHSA-p343-9qwp-pqxv,CVE-2024-34517,https://github.com/neo4j/neo4j,https://github.com/neo4j/neo4j,https://api.github.com/repos/neo4j/neo4j,org.neo4j:neo4j-cypher:4.3.20
neo4j/neo4j,neo4j,neo4j,0,org.neo4j:neo4j-kernel,org.neo4j,neo4j-kernel,CVE-2021-34802,HIGH,True,2022-05-24T19:09:23Z,-47019120000,4.2.0,1605611753000,2020-11-17,4.2.7,1622117490000,2021-05-27,3.5.25,1606400243000.0,2020-11-26,5.23.0,GHSA-2w4h-f44w-968f,CVE-2021-34802,https://github.com/neo4j/neo4j,https://github.com/neo4j/neo4j,https://api.github.com/repos/neo4j/neo4j,org.neo4j:neo4j-kernel:3.5.25
CycloneDX/cyclonedx-core-java,CycloneDX,cyclonedx-core-java,0,org.cyclonedx:cyclonedx-core-java,org.cyclonedx,cyclonedx-core-java,CVE-2024-38374,HIGH,True,2024-06-24T20:44:48Z,-284014000,2.1.0,1566794957000,2019-08-25,9.0.3,1718722269000,2024-06-18,9.0.4,1718977874000.0,2024-06-21,9.0.5,GHSA-683x-4444-jxh8,CVE-2024-38374,https://github.com/CycloneDX/cyclonedx-core-java.git,https://github.com/CycloneDX/cyclonedx-core-java,https://api.github.com/repos/CycloneDX/cyclonedx-core-java,org.cyclonedx:cyclonedx-core-java:9.0.4
grails/grails-core,grails,grails-core,0,org.grails:grails-databinding,org.grails,grails-databinding,CVE-2023-46131,MODERATE,True,2023-12-20T21:12:09Z,-147598070000,2.3.0.M1,1368091087000,2013-05-09,6.0.0,1690192918000,2023-07-24,4.0.0.RC1,1555508659000.0,2019-04-17,6.2.0,GHSA-3pjv-r7w4-2cf5,CVE-2023-46131,scm:git@github.com:grails/grails-core.git,https://github.com/grails/grails-core,https://api.github.com/repos/grails/grails-core,org.grails:grails-databinding:4.0.0.RC1
grails/grails-core,grails,grails-core,0,org.grails:grails-databinding,org.grails,grails-databinding,CVE-2022-35912,CRITICAL,True,2022-07-21T21:38:28Z,-98777701000,3.3.10,1558347171000,2019-05-20,5.2.0,1655925594000,2022-06-22,4.0.0.RC2,1559661807000.0,2019-06-04,6.2.0,GHSA-6rh6-x8ww-9h97,CVE-2022-35912,scm:git@github.com:grails/grails-core.git,https://github.com/grails/grails-core,https://api.github.com/repos/grails/grails-core,org.grails:grails-databinding:4.0.0.RC2
wso2/carbon-registry,wso2,carbon-registry,0,org.wso2.carbon.registry:carbon-registry,org.wso2.carbon.registry,carbon-registry,CVE-2022-4521,MODERATE,True,2022-12-15T21:30:26Z,-13532808000,4.6.11,1506929310000,2017-10-02,4.7.50,1644862937000,2022-02-14,4.8.7,1657607018000.0,2022-07-12,4.8.35,GHSA-gp5f-gqgq-7254,CVE-2022-4521,https://github.com/wso2/carbon-registry.git,https://github.com/wso2/carbon-registry,https://api.github.com/repos/wso2/carbon-registry,org.wso2.carbon.registry:carbon-registry:4.8.7
wso2/carbon-registry,wso2,carbon-registry,0,org.wso2.carbon.registry:carbon-registry,org.wso2.carbon.registry,carbon-registry,CVE-2022-4520,MODERATE,True,2022-12-15T21:30:26Z,-3052982000,4.6.11,1506929310000,2017-10-02,4.8.11,1666762212000,2022-10-25,4.8.12,1668086844000.0,2022-11-10,4.8.35,GHSA-j34r-57xj-pfm5,CVE-2022-4520,https://github.com/wso2/carbon-registry.git,https://github.com/wso2/carbon-registry,https://api.github.com/repos/wso2/carbon-registry,org.wso2.carbon.registry:carbon-registry:4.8.12
wso2/carbon-registry,wso2,carbon-registry,0,org.wso2.carbon.registry:carbon-registry,org.wso2.carbon.registry,carbon-registry,CVE-2023-6911,MODERATE,True,2023-12-22T18:30:30Z,-93342635000,4.6.11,1506929310000,2017-10-02,4.7.36,1609855674000,2021-01-05,4.7.37,1609927195000.0,2021-01-06,4.8.35,GHSA-rfq3-wpjh-ppvg,CVE-2023-6911,https://github.com/wso2/carbon-registry.git,https://github.com/wso2/carbon-registry,https://api.github.com/repos/wso2/carbon-registry,org.wso2.carbon.registry:carbon-registry:4.7.37
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2018-20677,MODERATE,True,2019-01-17T13:57:56Z,-106354197000,2.1.1,1350423131000,2012-10-16,2.0.2,1613599815000,2021-02-17,4.0.0-alpha,1441379279000.0,2015-09-04,5.3.3,GHSA-ph58-4vrj-w6hr,CVE-2018-20677,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:4.0.0-alpha
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2018-20676,MODERATE,True,2019-01-17T13:57:34Z,-106354175000,2.1.1,1350423131000,2012-10-16,2.0.2,1613599815000,2021-02-17,4.0.0-alpha,1441379279000.0,2015-09-04,5.3.3,GHSA-3mgp-fx93-9xv5,CVE-2018-20676,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:4.0.0-alpha
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2016-10735,MODERATE,True,2019-01-17T13:57:27Z,-146875967000,2.1.1,1350423131000,2012-10-16,4.0.0-beta-1,1507557799000,2017-10-09,1.3.0,1400857480000.0,2014-05-23,5.3.3,GHSA-4p24-vmcr-4gqj,CVE-2016-10735,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:1.3.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2024-6484,MODERATE,True,2024-07-11T18:31:14Z,-319865194000,2.1.1,1350423131000,2012-10-16,2.0.2,1613599815000,2021-02-17,1.3.0,1400857480000.0,2014-05-23,5.3.3,GHSA-9mvj-f7w8-pvh2,CVE-2024-6484,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:1.3.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2019-8331,MODERATE,True,2019-02-22T20:54:47Z,-150011407000,3.0.0,1377093424000,2013-08-21,4.3.0,1550347129000,2019-02-16,1.3.0,1400857480000.0,2014-05-23,5.3.3,GHSA-9v3m-8fp8-mj99,CVE-2019-8331,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:1.3.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2018-14042,MODERATE,True,2018-09-13T15:50:32Z,-135996352000,2.3.0,1360332068000,2013-02-08,4.1.1,1528377248000,2018-06-07,1.3.0,1400857480000.0,2014-05-23,5.3.3,GHSA-7mvr-5x2g-wfc8,CVE-2018-14042,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:1.3.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2018-14040,MODERATE,True,2022-05-13T01:07:54Z,-251546594000,2.3.0,1360332068000,2013-02-08,4.1.1,1528377248000,2018-06-07,1.3.0,1400857480000.0,2014-05-23,5.3.3,GHSA-3wqf-4x89-9g79,CVE-2018-14040,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:1.3.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2024-6531,MODERATE,True,2024-07-11T18:31:14Z,-173404715000,4.0.0,1516335657000,2018-01-18,4.6.2,1661894255000,2022-08-30,3.4.0,1547317959000.0,2019-01-12,5.3.3,GHSA-vc8w-jr9v-vj7f,CVE-2024-6531,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:3.4.0
webjars/bootstrap,webjars,bootstrap,0,org.webjars:bootstrap,org.webjars,bootstrap,CVE-2018-14041,MODERATE,True,2018-09-13T15:49:56Z,-4417508000,4.0.0,1516335657000,2018-01-18,4.1.1,1528377248000,2018-06-07,4.1.2,1532436288000.0,2018-07-24,5.3.3,GHSA-pj7m-g53m-7638,CVE-2018-14041,http://github.com/webjars/bootstrap,https://github.com/webjars/bootstrap,https://api.github.com/repos/webjars/bootstrap,org.webjars:bootstrap:4.1.2
