patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,issue_response_time_acc,issue_resolution_duration_acc,issue_age_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,change_request_response_time_acc,change_request_resolution_duration_acc,change_request_age_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc
,glazedlists/glazedlists,CVE-2023-31890,CRITICAL,False,2023-05-16T18:30:15Z,,59.0,45.0,366.0,,,,12296.0,7536.0,4760.0,36.0,23.0,11.0,,,,87.0,566,203.60000000000005,7.0,250.0,155.0,47.0,114.0,73.87999999999997
de.codecentric:spring-boot-admin:2.6.10,codecentric/spring-boot-admin,CVE-2022-46166,HIGH,True,2022-12-09T20:19:32Z,2022-12-02,1509.0,1450.0,5917.0,,,,891347.0,973161.0,-81814.0,663.0,406.0,442.0,,,,1637.0,3587,4149.650000000001,111.0,19160.0,12138.0,3511.0,2383.0,1081.45
com.aerospike:aerospike-client:7.0.0,aerospike/aerospike-client-java,CVE-2023-36480,CRITICAL,True,2023-08-03T19:45:39Z,2023-08-02,128.0,126.0,710.0,,,,83214.0,21001.0,62213.0,127.0,35.0,79.0,,,,243.0,425,609.2599999999999,14.0,710.0,218.0,246.0,358.0,217.18
net.opentsdb:opentsdb:2.4.0RC1,OpenTSDB/opentsdb,CVE-2018-13003,MODERATE,True,2022-05-14T03:06:10Z,2017-08-06,452.0,253.0,1911.0,,,,143891.0,66811.0,77080.0,178.0,57.0,155.0,,,,499.0,295,1315.3000000000002,28.0,2924.0,1806.0,559.0,817.0,340.15
,OpenTSDB/opentsdb,CVE-2023-25826,CRITICAL,False,2023-05-03T21:30:18Z,,856.0,458.0,3511.0,,,,1918911.0,1171795.0,747116.0,954.0,565.0,722.0,,,,970.0,4478,3139.1599999999967,69.0,6742.0,4387.0,1178.0,1778.0,924.53
,OpenTSDB/opentsdb,CVE-2023-25827,HIGH,False,2023-05-03T21:30:18Z,,856.0,458.0,3511.0,,,,1918911.0,1171795.0,747116.0,954.0,565.0,722.0,,,,970.0,4478,3139.1599999999967,69.0,6742.0,4387.0,1178.0,1778.0,924.53
,OpenTSDB/opentsdb,CVE-2023-36812,CRITICAL,False,2023-06-30T22:58:41Z,,856.0,458.0,3511.0,,,,1918911.0,1171795.0,747116.0,954.0,565.0,722.0,,,,970.0,4478,3139.1599999999967,69.0,6742.0,4387.0,1178.0,1778.0,924.53
net.opentsdb:opentsdb:2.4.0RC1,OpenTSDB/opentsdb,CVE-2018-12973,MODERATE,True,2022-05-14T03:06:10Z,2017-08-06,452.0,253.0,1911.0,,,,143891.0,66811.0,77080.0,178.0,57.0,155.0,,,,499.0,295,1315.3000000000002,28.0,2924.0,1806.0,559.0,817.0,340.15
net.opentsdb:opentsdb:2.4.0RC1,OpenTSDB/opentsdb,CVE-2018-12972,CRITICAL,True,2022-05-13T01:49:41Z,2017-08-06,452.0,253.0,1911.0,,,,143891.0,66811.0,77080.0,178.0,57.0,155.0,,,,499.0,295,1315.3000000000002,28.0,2924.0,1806.0,559.0,817.0,340.15
net.opentsdb:opentsdb:2.4.1,OpenTSDB/opentsdb,CVE-2020-35476,CRITICAL,True,2021-08-02T17:02:21Z,2021-09-07,810.0,438.0,3396.0,,,,1903355.0,1166865.0,736490.0,897.0,515.0,698.0,,,,890.0,2142,2919.649999999999,64.0,5981.0,3813.0,1084.0,1637.0,856.5400000000001
com.charleskorn.kaml:kaml:0.35.3,charleskorn/kaml,CVE-2021-39194,MODERATE,True,2021-09-07T23:08:40Z,2021-09-05,46.0,41.0,212.0,,,,6159.0,2686.0,3473.0,136.0,112.0,49.0,,,,61.0,82,251.4000000000001,8.0,286.0,228.0,29.0,103.0,44.879999999999995
com.charleskorn.kaml:kaml:0.53.0,charleskorn/kaml,CVE-2023-28118,HIGH,True,2023-03-20T21:26:59Z,2023-03-17,67.0,62.0,368.0,,,,9461.0,3788.0,5673.0,311.0,279.0,113.0,,,,99.0,236,496.56000000000006,15.0,467.0,361.0,52.0,185.0,70.51
org.eclipse.parsson:project:1.1.4,eclipse-ee4j/parsson,CVE-2023-4043,MODERATE,True,2023-11-03T09:32:49Z,2023-08-04,32.0,18.0,47.0,,,,15515.0,50806.0,-35291.0,57.0,52.0,20.0,,,,44.0,26,147.07000000000005,6.0,34.0,10.0,12.0,61.0,36.06999999999999
,mapfish/mapfish-print,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
org.mapfish.print:print-servlet:2.1.1,mapfish/mapfish-print,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,2015-06-09,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
org.mapfish.print:print-lib:2.1.1,mapfish/mapfish-print,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,2015-06-09,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
org.mapfish.print:print-standalone:2.1.5,mapfish/mapfish-print,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,2019-07-23,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
,mapfish/mapfish-print,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
,mapfish/mapfish-print,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,,320.0,190.0,2350.0,,,,542331.0,445126.0,97205.0,2838.0,2416.0,568.0,,,,326.0,3380,2833.909999999999,55.0,673.0,129.0,272.0,810.0,317.79999999999995
org.owasp:dependency-check-maven:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,,,,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,,,,3999.0,11740,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996
org.owasp:dependency-check-cli:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,,,,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,,,,3999.0,11740,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996
org.owasp:dependency-check-ant:9.0.6,jeremylong/DependencyCheck,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,2023-12-15,3843.0,3479.0,15295.0,,,,624587.0,300452.0,324135.0,2042.0,1770.0,853.0,,,,3999.0,11740,10045.44,278.0,8547.0,5690.0,1428.0,5845.0,2368.7299999999996
,eclipse-edc/Connector,CVE-2024-8642,MODERATE,False,2024-09-11T15:31:12Z,,1689.0,1661.0,6504.0,,,,1503051.0,1057749.0,445302.0,2213.0,1935.0,5641.0,,,,256.0,943,3659.880000000002,79.0,851.0,302.0,268.0,968.0,771.4100000000001
org.eclipse.edc:connector-core:0.6.3,eclipse-edc/Connector,CVE-2024-4536,MODERATE,True,2024-05-07T15:30:36Z,2024-05-06,1580.0,1539.0,6124.0,,,,1434208.0,1018962.0,415246.0,2015.0,1754.0,5320.0,,,,235.0,691,3333.8700000000017,69.0,752.0,271.0,234.0,876.0,707.1600000000001
io.micronaut:micronaut-http-client:1.3.0.M1,micronaut-projects/micronaut-core,CVE-2020-7611,CRITICAL,True,2020-03-30T20:54:55Z,2019-11-21,1389.0,1153.0,4609.0,,,,352954.0,123501.0,229453.0,814.0,620.0,504.0,,,,535.0,632,2987.369999999999,160.0,4195.0,3113.0,541.0,1322.0,903.64
io.micronaut:micronaut-http-server-tck:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,,,,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,,,,1476.0,9337,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16
io.micronaut:micronaut-http-server:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,,,,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,,,,1476.0,9337,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16
io.micronaut:micronaut-http-server-netty:3.0.0-M1,micronaut-projects/micronaut-core,CVE-2021-32769,HIGH,True,2021-07-26T21:15:08Z,2021-05-26,2547.0,2055.0,9329.0,,,,893960.0,519305.0,374655.0,2661.0,2077.0,1099.0,,,,1051.0,3680,6404.870000000001,285.0,7012.0,5130.0,941.0,2783.0,1673.8000000000004
io.micronaut:micronaut-http-server-netty:3.8.3,micronaut-projects/micronaut-core,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,2023-01-28,3369.0,2626.0,15585.0,,,,1913704.0,1048307.0,865397.0,4645.0,3669.0,2572.0,,,,1476.0,9337,9564.330000000002,345.0,8416.0,6030.0,1193.0,4042.0,2348.16
io.micronaut:micronaut-http:3.2.7,micronaut-projects/micronaut-core,CVE-2022-21700,MODERATE,True,2022-01-21T23:19:36Z,2022-01-18,2903.0,2363.0,11086.0,,,,1330580.0,709837.0,620743.0,3497.0,2777.0,1649.0,,,,1214.0,5784,7708.280000000001,318.0,7662.0,5542.0,1060.0,3315.0,1986.6000000000008
org.springframework.batch:spring-batch-core:3.0.9.RELEASE,spring-projects/spring-batch,CVE-2020-5411,HIGH,True,2022-05-24T17:20:22Z,2018-03-07,,,403.0,,,,260208.0,87458.0,172750.0,234.0,22.0,271.0,,,,115.0,120,424.37999999999994,11.0,2169.0,655.0,757.0,193.0,103.38999999999996
org.springframework.amqp:spring-amqp:2.1.12.RELEASE,spring-projects/spring-amqp,CVE-2021-22095,MODERATE,True,2021-12-01T00:00:40Z,2019-11-03,212.0,198.0,2078.0,,,,200427.0,116127.0,84300.0,668.0,349.0,1549.0,,,,207.0,491,1292.16,33.0,1288.0,452.0,418.0,440.0,292.43999999999994
org.springframework.amqp:spring-amqp:2.1.12.RELEASE,spring-projects/spring-amqp,CVE-2021-22097,MODERATE,True,2022-05-24T19:19:03Z,2019-11-03,212.0,198.0,2078.0,,,,200427.0,116127.0,84300.0,668.0,349.0,1549.0,,,,207.0,491,1292.16,33.0,1288.0,452.0,418.0,440.0,292.43999999999994
com.typesafe.play:play-ws_2.12:2.7.0-M1,playframework/playframework,CVE-2019-17598,HIGH,True,2022-05-24T22:01:04Z,2018-06-19,1866.0,1701.0,14883.0,,,,859370.0,514902.0,344468.0,2937.0,2496.0,4705.0,,,,1340.0,7997,7839.86,417.0,11244.0,6186.0,2529.0,3696.0,1872.6400000000003
com.typesafe.play:play_2.13:2.7.6,playframework/playframework,CVE-2022-31018,HIGH,True,2022-06-03T22:18:58Z,2020-10-26,2333.0,2066.0,18879.0,,,,1725328.0,1250722.0,474606.0,4428.0,3732.0,6376.0,,,,1747.0,20309,10562.510000000002,521.0,14570.0,7974.0,3298.0,4816.0,2392.5900000000006
com.typesafe.play:play_2.13:2.8.16,playframework/playframework,CVE-2022-31023,MODERATE,True,2022-06-03T22:19:23Z,2022-06-01,2484.0,2245.0,20530.0,,,,1891768.0,1350578.0,541190.0,5067.0,4229.0,6814.0,,,,1925.0,30625,11715.510000000004,551.0,15856.0,8709.0,3574.0,5338.0,2581.250000000001
com.typesafe.play:play_2.12:2.8.16,playframework/playframework,CVE-2022-31023,MODERATE,True,2022-06-03T22:19:23Z,2022-06-01,2484.0,2245.0,20530.0,,,,1891768.0,1350578.0,541190.0,5067.0,4229.0,6814.0,,,,1925.0,30625,11715.510000000004,551.0,15856.0,8709.0,3574.0,5338.0,2581.250000000001
com.typesafe.play:play_2.12:2.7.0-M1,playframework/playframework,CVE-2018-13864,HIGH,True,2022-05-13T01:30:27Z,2018-06-19,1866.0,1701.0,14883.0,,,,859370.0,514902.0,344468.0,2937.0,2496.0,4705.0,,,,1340.0,7997,7839.86,417.0,11244.0,6186.0,2529.0,3696.0,1872.6400000000003
com.typesafe.play:play_2.12:2.8.0-M1,playframework/playframework,CVE-2020-12480,MODERATE,True,2020-08-18T17:30:25Z,2019-05-24,2074.0,1900.0,16941.0,,,,1527970.0,1086505.0,441465.0,3547.0,3040.0,5698.0,,,,1519.0,12388,9056.67,469.0,12905.0,7095.0,2905.0,4206.0,2144.6100000000006
com.typesafe.play:play_2.12:2.7.6,playframework/playframework,CVE-2022-31018,HIGH,True,2022-06-03T22:18:58Z,2020-10-26,2333.0,2066.0,18879.0,,,,1725328.0,1250722.0,474606.0,4428.0,3732.0,6376.0,,,,1747.0,20309,10562.510000000002,521.0,14570.0,7974.0,3298.0,4816.0,2392.5900000000006
io.quarkus:quarkus-project:3.6.0.CR1,quarkusio/quarkus,CVE-2023-5720,HIGH,True,2023-11-15T15:30:21Z,2023-11-15,15408.0,13450.0,161342.0,,,,6430655.0,2039688.0,4390967.0,18840.0,16626.0,42910.0,,,,5665.0,18732,44251.369999999995,897.0,19770.0,13618.0,3076.0,17290.0,10915.010000000006
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-24922,HIGH,True,2023-08-11T15:30:46Z,2021-02-09,1985.0,1549.0,4699.0,,,,406497.0,84999.0,321498.0,277.0,88.0,3.0,,,,2247.0,1026,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1
com.xuxueli:xxl-job:2.3.1,xuxueli/xxl-job,CVE-2022-29002,HIGH,True,2022-05-24T00:00:18Z,2022-05-21,2495.0,1690.0,6015.0,,,,423353.0,92494.0,330859.0,367.0,95.0,5.0,,,,2913.0,2128,6007.180000000001,81.0,43507.0,23110.0,10198.0,4329.0,1165.9499999999998
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2023-33779,HIGH,True,2023-05-26T18:30:21Z,2024-04-17,2930.0,1785.0,7103.0,,,,490848.0,104572.0,386276.0,460.0,97.0,5.0,,,,3530.0,4002,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2023-26120,MODERATE,True,2023-04-10T06:30:16Z,2024-04-17,2930.0,1785.0,7103.0,,,,490848.0,104572.0,386276.0,460.0,97.0,5.0,,,,3530.0,4002,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-23814,MODERATE,True,2022-05-24T17:27:18Z,2021-02-09,1985.0,1549.0,4699.0,,,,406497.0,84999.0,321498.0,277.0,88.0,3.0,,,,2247.0,1026,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2023-0674,MODERATE,True,2023-02-04T09:30:20Z,2023-03-23,2683.0,1726.0,6541.0,,,,486304.0,103084.0,383220.0,420.0,97.0,5.0,,,,3197.0,2923,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2022-29770,MODERATE,True,2022-06-04T00:00:25Z,2023-03-23,2683.0,1726.0,6541.0,,,,486304.0,103084.0,383220.0,420.0,97.0,5.0,,,,3197.0,2923,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2022-36157,HIGH,True,2022-08-20T00:00:30Z,2023-03-23,2683.0,1726.0,6541.0,,,,486304.0,103084.0,383220.0,420.0,97.0,5.0,,,,3197.0,2923,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15
com.xuxueli:xxl-job:2.3.0,xuxueli/xxl-job,CVE-2020-23811,HIGH,True,2022-05-24T17:27:18Z,2021-02-09,1985.0,1549.0,4699.0,,,,406497.0,84999.0,321498.0,277.0,88.0,3.0,,,,2247.0,1026,4635.130000000001,74.0,34899.0,18537.0,8181.0,3282.0,934.1
com.xuxueli:xxl-job:2.4.1,xuxueli/xxl-job,CVE-2024-24113,HIGH,True,2024-02-08T15:30:27Z,2024-04-17,2930.0,1785.0,7103.0,,,,490848.0,104572.0,386276.0,460.0,97.0,5.0,,,,3530.0,4002,7314.910000000002,83.0,52854.0,28519.0,12167.0,5420.0,1364.77
com.xuxueli:xxl-job:2.4.0,xuxueli/xxl-job,CVE-2023-27087,HIGH,True,2023-03-21T21:30:19Z,2023-03-23,2683.0,1726.0,6541.0,,,,486304.0,103084.0,383220.0,420.0,97.0,5.0,,,,3197.0,2923,6621.700000000003,83.0,48033.0,25628.0,11202.0,4840.0,1260.15
org.apereo.cas:cas-server-support-otp-mfa-core:6.2.0-RC1,apereo/cas,CVE-2020-27178,HIGH,True,2021-08-02T16:47:10Z,2019-12-01,1102.0,1215.0,12266.0,,,,3098718.0,1734606.0,1364112.0,2624.0,2271.0,6097.0,,,,640.0,5527,5208.13,279.0,13888.0,7058.0,3415.0,1661.0,1699.7600000000002
org.apereo.cas:cas-server-support-simple-mfa:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-02,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.apereo.cas:cas-server-core-services-api:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.apereo.cas:cas-server-support-oauth-core-api:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.apereo.cas:cas-server-core-web:6.5.0-RC1,apereo/cas,CVE-2021-42567,MODERATE,True,2021-12-10T20:24:11Z,2021-10-10,1102.0,1215.0,14229.0,,,,3508300.0,1815256.0,1693044.0,3292.0,2771.0,6942.0,,,,823.0,11042,6467.730000000001,322.0,17912.0,9379.0,4267.0,2080.0,2122.96
org.apereo.cas:cas-server-support-oidc:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.apereo.cas:cas-server-support-x509-core:6.4.6,apereo/cas,CVE-2023-28857,MODERATE,True,2024-08-05T21:18:59Z,2022-02-25,1102.0,1215.0,14581.0,,,,3527965.0,1822441.0,1705524.0,3411.0,2846.0,7043.0,,,,860.0,12180,6695.490000000001,327.0,18416.0,9685.0,4366.0,2158.0,2184.85
org.apereo.cas:cas-server-support-shell:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-02,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.apereo.cas:cas-server-webapp:5.2.6,apereo/cas,CVE-2020-27178,HIGH,True,2021-08-02T16:47:10Z,2018-07-05,1102.0,1215.0,10031.0,,,,1700576.0,1441203.0,259373.0,1538.0,1323.0,5470.0,,,,500.0,2351,3789.750000000001,210.0,9068.0,4310.0,2379.0,1241.0,1227.2400000000002
org.apereo.cas:cas-server-core-services-authentication:6.1.0-RC5,apereo/cas,CVE-2019-10754,HIGH,True,2022-05-24T16:56:41Z,2019-09-01,1102.0,1215.0,11897.0,,,,2737456.0,1720825.0,1016631.0,2342.0,2007.0,6004.0,,,,616.0,4889,4936.040000000001,269.0,13095.0,6611.0,3242.0,1583.0,1618.2900000000002
org.jline:jline-parent:3.25.0,jline/jline3,CVE-2023-50572,MODERATE,True,2023-12-29T15:30:37Z,2023-12-23,659.0,617.0,1824.0,,,,196255.0,71549.0,124706.0,241.0,188.0,132.0,,,,403.0,1929,1419.65,45.0,1924.0,1380.0,272.0,709.0,388.4099999999999
org.apache.inlong:inlong:1.9.0,apache/inlong,CVE-2023-43667,HIGH,True,2023-10-16T09:30:19Z,2023-10-07,4586.0,4489.0,3565.0,,,,4761777.0,1711754.0,3050023.0,3992.0,3708.0,6457.0,,,,366.0,1513,5309.620000000001,135.0,3045.0,1332.0,856.0,1116.0,1728.3799999999997
org.apache.inlong:inlong:1.9.0,apache/inlong,CVE-2023-43666,MODERATE,True,2023-10-16T09:30:19Z,2023-10-07,4586.0,4489.0,3565.0,,,,4761777.0,1711754.0,3050023.0,3992.0,3708.0,6457.0,,,,366.0,1513,5309.620000000001,135.0,3045.0,1332.0,856.0,1116.0,1728.3799999999997
com.netflix.hollow:hollow:6.1.1,Netflix/hollow,CVE-2021-28099,MODERATE,True,2021-03-29T18:25:26Z,2021-04-14,141.0,64.0,454.0,,,,141155.0,40528.0,100627.0,359.0,317.0,609.0,,,,166.0,1059,860.4200000000002,42.0,1429.0,1039.0,195.0,331.0,359.4400000000001
org.apache.heron:heron-simulator:0.20.3-incubating,apache/incubator-heron,CVE-2020-1964,HIGH,True,2022-01-06T19:44:49Z,2021-01-18,764.0,481.0,6434.0,,,,1680845.0,808268.0,872577.0,2042.0,1780.0,4955.0,,,,336.0,,3404.01,122.0,5500.0,3840.0,830.0,944.0,1308.8999999999994
org.apache.heron:heron-api:0.20.5-incubating,apache/incubator-heron,CVE-2021-42010,CRITICAL,True,2022-10-24T19:00:16Z,2022-07-24,801.0,525.0,6913.0,,,,1778712.0,878379.0,900333.0,2161.0,1893.0,5115.0,,,,387.0,,3698.0,127.0,5694.0,3984.0,855.0,1046.0,1476.6999999999994
com.netflix.conductor:conductor-core:2.25.4,Netflix/conductor,CVE-2020-9296,CRITICAL,True,2022-02-10T23:06:57Z,2020-02-25,851.0,697.0,3584.0,,,,1058673.0,833961.0,224712.0,655.0,500.0,1020.0,,,,610.0,1234,2750.9500000000003,113.0,4120.0,2486.0,817.0,1314.0,915.27
org.jsoup:jsoup:1.14.2,jhy/jsoup,CVE-2021-37714,HIGH,True,2021-08-23T19:42:38Z,2021-08-14,787.0,843.0,2741.0,,,,190017.0,62387.0,127630.0,314.0,124.0,74.0,,,,1072.0,2329,2372.790000000001,62.0,12762.0,8330.0,2216.0,1546.0,469.23
org.jsoup:jsoup:1.15.3,jhy/jsoup,CVE-2022-36033,MODERATE,True,2022-09-01T22:14:57Z,2022-08-23,898.0,969.0,3206.0,,,,201410.0,65295.0,136115.0,415.0,165.0,83.0,,,,1182.0,3046,2748.030000000001,69.0,13936.0,9149.0,2393.0,1750.0,558.25
org.jsoup:jsoup:1.8.3,jhy/jsoup,CVE-2015-6748,MODERATE,True,2022-05-13T01:28:44Z,2015-08-02,78.0,88.0,306.0,,,,5959.0,42818.0,-36859.0,27.0,14.0,9.0,,,,119.0,,257.71,10.0,1086.0,612.0,237.0,173.0,38.59
io.ratpack:ratpack-core:1.9.0,ratpack/ratpack,CVE-2021-29485,CRITICAL,True,2021-07-01T17:01:16Z,2021-06-29,704.0,579.0,2700.0,,,,268713.0,161965.0,106748.0,376.0,272.0,360.0,,,,574.0,4017,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998
io.ratpack:ratpack-core:1.7.5,ratpack/ratpack,CVE-2019-17513,HIGH,True,2019-10-21T16:08:43Z,2019-10-08,638.0,549.0,2554.0,,,,136400.0,17956.0,118444.0,334.0,241.0,306.0,,,,506.0,2402,1773.9099999999992,81.0,2301.0,1603.0,349.0,864.0,564.6099999999999
io.ratpack:ratpack-core:1.9.0,ratpack/ratpack,CVE-2021-29479,HIGH,True,2021-07-01T17:02:38Z,2021-06-29,704.0,579.0,2700.0,,,,268713.0,161965.0,106748.0,376.0,272.0,360.0,,,,574.0,4017,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998
io.ratpack:ratpack-core:1.7.6,ratpack/ratpack,CVE-2019-10770,MODERATE,True,2020-01-27T19:28:20Z,2020-01-25,643.0,553.0,2593.0,,,,143373.0,18070.0,125303.0,340.0,247.0,321.0,,,,524.0,2632,1815.6199999999992,83.0,2337.0,1619.0,359.0,888.0,577.1899999999999
io.ratpack:ratpack-groovy:1.6.1,ratpack/ratpack,CVE-2019-11808,LOW,True,2019-05-14T04:01:37Z,2019-04-24,619.0,535.0,2459.0,,,,129954.0,13920.0,116034.0,307.0,229.0,285.0,,,,476.0,1960,1689.499999999999,81.0,2229.0,1559.0,335.0,821.0,536.1
io.ratpack:ratpack-session:1.9.0,ratpack/ratpack,CVE-2021-29481,MODERATE,True,2021-07-01T17:02:13Z,2021-06-29,704.0,579.0,2700.0,,,,268713.0,161965.0,106748.0,376.0,272.0,360.0,,,,574.0,4017,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998
io.ratpack:ratpack-session:1.9.0,ratpack/ratpack,CVE-2021-29480,MODERATE,True,2021-07-01T17:02:26Z,2021-06-29,704.0,579.0,2700.0,,,,268713.0,161965.0,106748.0,376.0,272.0,360.0,,,,574.0,4017,1970.1699999999992,89.0,2485.0,1725.0,380.0,975.0,624.7499999999998
io.ratpack:ratpack-session:1.6.1,ratpack/ratpack,CVE-2019-11808,LOW,True,2019-05-14T04:01:37Z,2019-04-24,619.0,535.0,2459.0,,,,129954.0,13920.0,116034.0,307.0,229.0,285.0,,,,476.0,1960,1689.499999999999,81.0,2229.0,1559.0,335.0,821.0,536.1
org.webjars.npm:angular:1.1.2,angular/angular.js,CVE-2024-21490,HIGH,False,2024-02-10T06:30:19Z,2015-06-20,3683.0,4089.0,32287.0,,,,3918728.0,1858689.0,2060039.0,2823.0,465.0,6923.0,,,,5947.0,7842,15692.13,94.0,100838.0,42520.0,29159.0,10269.0,3678.099999999999
com.fasterxml.woodstox:woodstox-core:5.4.0,FasterXML/woodstox,CVE-2022-40152,MODERATE,True,2022-09-17T00:00:41Z,2022-10-24,128.0,99.0,470.0,,,,1652.0,245.0,1407.0,27.0,22.0,5.0,,,,174.0,620,419.29,18.0,343.0,181.0,81.0,239.0,198.01999999999995
io.arrow-kt:arrow-ank-gradle:0.9.0,arrow-kt/arrow,CVE-2019-11404,MODERATE,True,2019-04-22T17:15:40Z,2019-03-08,477.0,319.0,2824.0,,,,483764.0,289584.0,194180.0,864.0,778.0,2442.0,,,,202.0,477,1797.3499999999997,114.0,3051.0,2537.0,257.0,535.0,647.19
